5.908906459808349609e-02,-1.902844011783599854e-01,-5.728016048669815063e-02,-2.932321429252624512e-01,8.569358289241790771e-02,5.221315473318099976e-02,-1.391353756189346313e-01,-2.309996336698532104e-01,1.672372967004776001e-01,-6.466095149517059326e-02
5.266887545585632324e-01,-5.164271593093872070e-01,-1.009896636009216309e+00,4.622067809104919434e-01,-7.152017951011657715e-01,8.356672525405883789e-01,3.253720402717590332e-01,2.587784826755523682e-01,-2.261867076158523560e-01,-4.827294871211051941e-02
5.124338865280151367e-01,3.456870913505554199e-01,1.568243354558944702e-01,-2.393533706665039062e+00,7.013134360313415527e-01,-2.993188202381134033e-01,4.258067011833190918e-01,-2.526667714118957520e-01,-9.218984842300415039e-02,4.879654943943023682e-01
4.237843453884124756e-01,-1.057949811220169067e-01,-8.972535729408264160e-01,-5.513851642608642578e-01,-5.507000088691711426e-01,6.751444339752197266e-01,3.123056292533874512e-01,-1.015207916498184204e-01,2.472264170646667480e-01,-2.646414637565612793e-01
-2.451373636722564697e-01,-3.481195867061614990e-01,-6.293336302042007446e-02,5.474038422107696533e-02,-7.494591921567916870e-02,2.162623703479766846e-01,1.767457090318202972e-02,-2.227431684732437134e-01,-1.632680445909500122e-01,-7.207725197076797485e-02
3.255511820316314697e-01,2.590027153491973877e-01,-2.973519563674926758e-01,2.521328330039978027e-01,-2.446730993688106537e-02,1.716915667057037354e-01,1.635264456272125244e-01,-3.749786876142024994e-03,-2.941319942474365234e-01,2.504375576972961426e-01
1.387742012739181519e-01,-1.011350676417350769e-01,-2.735331356525421143e-01,3.463849425315856934e-01,-1.043120995163917542e-01,3.040479719638824463e-01,3.847894966602325439e-01,-5.010821297764778137e-02,8.038829267024993896e-02,5.069258809089660645e-02
2.880424261093139648e-01,-3.111885860562324524e-02,7.134727388620376587e-02,1.234562620520591736e-01,2.272942513227462769e-01,-7.644873112440109253e-02,1.900342553853988647e-01,-1.611696183681488037e-01,1.843460649251937866e-01,-3.754226490855216980e-02
8.836092948913574219e-01,-7.394278794527053833e-02,-1.933756113052368164e+00,-1.162060022354125977e+00,-9.052759408950805664e-01,1.438833475112915039e+00,4.465324878692626953e-01,1.327006667852401733e-01,-5.214895680546760559e-02,-2.365289628505706787e-01
2.669104039669036865e-01,4.811289012432098389e-01,4.382349252700805664e-01,-3.259357690811157227e+00,9.223362207412719727e-01,-1.799175262451171875e+00,-9.762899018824100494e-03,8.462637662887573242e-02,-4.726621508598327637e-02,5.896299481391906738e-01
