8	25	3233	9.9854e-01	-7.2506e-04	1.0014e+00
8	26	3362	9.9768e-01	1.5387e-04	1.0020e+00
8	27	3491	9.9626e-01	4.8527e-04	1.0008e+00
8	28	3620	9.9769e-01	4.4162e-04	1.0014e+00
8	29	3749	9.9861e-01	1.7211e-04	1.0011e+00
8	30	3878	9.9888e-01	2.6815e-04	1.0006e+00
8	31	4007	9.9934e-01	6.6630e-05	1.0006e+00
8	32	4136	9.9952e-01	1.1758e-04	1.0003e+00
8	33	4265	9.9927e-01	-1.3816e-04	1.0005e+00
8	34	4394	9.9954e-01	1.5038e-05	1.0003e+00
8	35	4523	9.9970e-01	1.2657e-04	1.0012e+00
8	36	4652	9.9939e-01	4.6923e-05	1.0011e+00
8	37	4781	9.9962e-01	6.5053e-04	1.0005e+00
8	38	4910	9.9990e-01	2.0946e-04	1.0010e+00
8	39	5039	9.9808e-01	1.5662e-03	9.9977e-01
8	40	5168	9.9795e-01	2.1733e-03	9.9928e-01
8	41	5297	9.9984e-01	9.0074e-04	1.0002e+00
8	42	5426	9.9501e-01	4.9329e-03	9.9804e-01
8	43	5555	9.9491e-01	4.9478e-03	9.9786e-01
8	44	5684	9.8029e-01	1.7524e-02	9.8893e-01
8	45	5813	9.8570e-01	1.2657e-02	9.9121e-01
9	2	267	1.0066e+00	1.0110e-03	1.0020e+00
9	3	396	1.0054e+00	8.2302e-04	1.0021e+00
9	4	525	1.0046e+00	8.6760e-04	1.0021e+00
9	5	654	1.0039e+00	8.9914e-04	1.0021e+00
9	6	783	1.0030e+00	8.3986e-04	1.0021e+00
9	7	912	1.0025e+00	8.0578e-04	1.0021e+00
9	8	1041	1.0020e+00	6.5615e-04	1.0021e+00
9	9	1170	1.0010e+00	9.6974e-04	1.0022e+00
9	10	1299	1.0002e+00	5.8813e-04	1.0022e+00
9	11	1428	9.9944e-01	7.6664e-04	1.0022e+00
9	12	1557	1.0013e+00	7.9536e-04	1.0023e+00
9	13	1686	1.0007e+00	6.9599e-04	1.0023e+00
9	14	1815	1.0023e+00	6.5516e-04	1.0024e+00
9	15	1944	1.0008e+00	4.6799e-04	1.0025e+00
9	16	2073	1.0014e+00	3.5592e-04	1.0025e+00
9	17	2202	9.9881e-01	4.2024e-04	1.0021e+00
9	18	2331	9.9790e-01	-4.9202e-05	1.0019e+00
9	19	2460	9.9959e-01	4.1812e-04	1.0014e+00
9	20	2589	9.9971e-01	-1.6705e-04	1.0022e+00
9	21	2718	1.0001e+00	-3.9663e-04	1.0021e+00
9	22	2847	9.9926e-01	-3.7618e-04	1.0019e+00
9	23	2976	9.9981e-01	-1.8345e-04	1.0016e+00
9	24	3105	9.9947e-01	-6.3496e-04	1.0016e+00
9	25	3234	9.9910e-01	-5.5482e-04	1.0016e+00
9	26	3363	9.9918e-01	-4.5944e-04	1.0014e+00
9	27	3492	9.9929e-01	-5.2555e-04	1.0011e+00
9	28	3621	9.9924e-01	4.9089e-05	1.0002e+00
9	29	3750	9.9866e-01	7.6765e-04	1.0017e+00
9	30	3879	9.9963e-01	-1.5307e-05	1.0001e+00
9	31	4008	9.9950e-01	-1.6951e-04	9.9993e-01
9	32	4137	9.9964e-01	-4.7756e-06	1.0003e+00
9	33	4266	9.9941e-01	-8.7180e-05	9.9991e-01
9	34	4395	9.9963e-01	2.3930e-05	1.0006e+00
9	35	4524	9.9983e-01	3.7801e-05	1.0001e+00
9	36	4653	9.9991e-01	-1.2607e-05	9.9999e-01
9	37	4782	9.9978e-01	1.4827e-04	1.0007e+00
9	38	4911	9.9996e-01	2.4234e-04	1.0013e+00
9	39	5040	9.9971e-01	2.3163e-04	1.0006e+00
9	40	5169	1.0002e+00	4.3463e-04	1.0006e+00
9	41	5298	9.9979e-01	7.7142e-04	1.0014e+00
9	42	5427	1.0002e+00	5.6146e-04	1.0015e+00
9	43	5556	9.9997e-01	3.1177e-04	1.0007e+00
9	44	5685	9.9932e-01	1.2983e-03	1.0000e+00
9	45	5814	9.8658e-01	1.2378e-02	9.9160e-01
9	46	5943	9.8469e-01	1.4928e-02	9.9015e-01
9	47	6072	9.8484e-01	1.5100e-02	9.9134e-01
9	48	6201	9.8610e-01	1.2890e-02	9.9157e-01
9	50	6459	9.7921e-01	2.0521e-02	9.8786e-01
10	3	397	1.0061e+00	8.9570e-04	1.0021e+00
10	4	526	1.0055e+00	9.0370e-04	1.0021e+00
10	5	655	1.0047e+00	8.1559e-04	1.0021e+00
10	6	784	1.0040e+00	7.5661e-04	1.0021e+00
10	7	913	1.0033e+00	8.4007e-04	1.0022e+00
10	8	1042	1.0028e+00	6.0195e-04	1.0021e+00
10	9	1171	1.0027e+00	7.1578e-04	1.0023e+00
10	10	1300	1.0018e+00	7.3606e-04	1.0022e+00
10	11	1429	1.0012e+00	6.6534e-04	1.0022e+00
10	12	1558	1.0016e+00	8.7298e-04	1.0022e+00
10	13	1687	1.0005e+00	1.0195e-03	1.0020e+00
10	14	1816	1.0001e+00	7.1698e-04	1.0022e+00
10	15	1945	1.0018e+00	6.6365e-04	1.0023e+00
10	16	2074	9.9985e-01	6.1931e-04	1.0021e+00
10	17	2203	9.9951e-01	6.0784e-04	1.0021e+00
10	18	2332	1.0003e+00	1.7606e-04	1.0020e+00
10	19	2461	9.9931e-01	1.8589e-04	1.0021e+00
10	20	2590	9.9921e-01	4.3513e-04	1.0022e+00
10	21	2719	9.9916e-01	7.0818e-04	1.0015e+00
10	22	2848	1.0003e+00	-3.3033e-04	1.0018e+00
10	23	2977	9.9975e-01	-1.0259e-04	1.0017e+00
10	24	3106	1.0002e+00	-2.8454e-04	1.0014e+00
10	25	3235	9.9919e-01	2.5361e-04	1.0014e+00
10	26	3364	9.9949e-01	-6.1691e-04	1.0015e+00
10	27	3493	9.9913e-01	-2.7869e-04	1.0008e+00
10	28	3622	9.9963e-01	2.1477e-04	1.0014e+00
10	29	3751	9.9833e-01	6.6627e-04	1.0009e+00
10	30	3880	9.9936e-01	1.7853e-04	1.0003e+00
10	31	4009	9.9974e-01	3.1746e-04	1.0013e+00
10	32	4138	9.9968e-01	4.0378e-04	1.0001e+00
10	33	4267	9.9942e-01	-1.4878e-04	9.9995e-01
10	34	4396	9.9949e-01	1.5725e-05	1.0004e+00
10	35	4525	9.9953e-01	1.7914e-04	1.0011e+00
10	36	4654	9.9947e-01	3.2028e-04	1.0004e+00
10	37	4783	9.9981e-01	4.1435e-04	1.0010e+00
10	38	4912	9.9979e-01	4.3544e-04	1.0010e+00
10	39	5041	9.9998e-01	3.0327e-04	1.0011e+00
10	40	5170	1.0001e+00	4.9554e-04	1.0002e+00
10	41	5299	9.9952e-01	1.6551e-03	1.0004e+00
10	42	5428	9.9980e-01	1.0993e-03	9.9994e-01
10	43	5557	1.0002e+00	6.2366e-04	1.0010e+00
10	44	5686	1.0001e+00	8.2513e-04	1.0009e+00
10	45	5815	9.9382e-01	7.7698e-03	9.9576e-01
10	46	5944	9.9722e-01	4.0588e-03	9.9803e-01
10	47	6073	9.9671e-01	3.6740e-03	9.9814e-01
10	48	6202	9.8670e-01	1.3572e-02	9.9123e-01
10	49	6331	9.8775e-01	1.1274e-02	9.9272e-01
10	50	6460	9.8459e-01	1.5068e-02	9.9021e-01
10	51	6589	9.7624e-01	2.1873e-02	9.8447e-01
11	4	527	1.0053e+00	8.2013e-04	1.0021e+00
11	5	656	1.0045e+00	7.1335e-04	1.0021e+00
11	6	785	1.0042e+00	7.0608e-04	1.0021e+00
11	7	914	1.0038e+00	7.1493e-04	1.0022e+00
11	8	1043	1.0033e+00	5.8581e-04	1.0022e+00
11	9	1172	1.0025e+00	5.2118e-04	1.0023e+00
11	10	1301	1.0023e+00	6.7361e-04	1.0022e+00
11	11	1430	1.0019e+00	6.3121e-04	1.0022e+00
11	12	1559	1.0022e+00	8.5861e-04	1.0022e+00
11	13	1688	1.0019e+00	6.6919e-04	1.0022e+00
11	14	1817	1.0017e+00	7.5469e-04	1.0022e+00
11	15	1946	1.0012e+00	9.4305e-04	1.0021e+00
11	16	2075	1.0003e+00	7.9375e-04	1.0018e+00
11	17	2204	1.0010e+00	5.8379e-04	1.0019e+00
11	18	2333	9.9943e-01	6.5109e-04	1.0018e+00
11	19	2462	9.9976e-01	3.3609e-04	1.0019e+00
11	20	2591	1.0000e+00	3.6460e-04	1.0020e+00
11	21	2720	9.9867e-01	2.5233e-04	1.0017e+00
11	22	2849	9.9993e-01	5.9853e-04	1.0016e+00
11	23	2978	9.9886e-01	8.9792e-05	1.0021e+00
11	24	3107	9.9975e-01	5.0811e-04	1.0017e+00
11	25	3236	9.9915e-01	4.2885e-04	1.0013e+00
11	26	3365	9.9905e-01	4.7266e-04	1.0013e+00
11	27	3494	9.9916e-01	1.6435e-04	1.0022e+00
11	28	3623	9.9916e-01	2.8889e-04	1.0019e+00
11	29	3752	9.9921e-01	7.2709e-04	1.0004e+00
11	30	3881	9.9940e-01	6.9000e-04	1.0004e+00
11	31	4010	9.9964e-01	3.7926e-04	1.0014e+00
11	32	4139	9.9956e-01	2.6109e-04	1.0006e+00
11	33	4268	9.9949e-01	5.8294e-04	1.0003e+00
11	34	4397	9.9976e-01	6.5154e-04	1.0009e+00
11	35	4526	9.9952e-01	6.0211e-04	1.0003e+00
11	36	4655	9.9979e-01	2.6103e-04	1.0004e+00
11	37	4784	9.9966e-01	4.1370e-04	1.0015e+00
11	38	4913	9.9999e-01	4.2779e-04	1.0014e+00
11	39	5042	9.9988e-01	4.2494e-04	1.0007e+00
11	40	5171	1.0002e+00	5.2813e-04	1.0015e+00
11	41	5300	1.0004e+00	5.0762e-04	1.0008e+00
11	42	5429	1.0001e+00	6.5020e-04	1.0021e+00
11	43	5558	1.0005e+00	3.7600e-04	1.0012e+00
11	44	5687	1.0002e+00	5.9287e-04	1.0005e+00
11	45	5816	1.0002e+00	1.3314e-03	1.0001e+00
11	46	5945	1.0001e+00	4.4928e-04	1.0004e+00
11	47	6074	9.9419e-01	7.2792e-03	9.9603e-01
11	48	6203	9.9449e-01	5.6636e-03	9.9665e-01
11	49	6332	9.8577e-01	1.1343e-02	9.9251e-01
11	50	6461	9.9264e-01	7.5606e-03	9.9539e-01
11	51	6590	9.8789e-01	1.3144e-02	9.9153e-01
11	53	6848	9.8294e-01	1.4948e-02	9.8878e-01
12	5	657	1.0050e+00	9.1252e-04	1.0022e+00
12	6	786	1.0036e+00	6.6816e-04	1.0022e+00
12	7	915	1.0030e+00	5.6537e-04	1.0022e+00
12	8	1044	1.0029e+00	6.4858e-04	1.0022e+00
12	9	1173	1.0026e+00	6.7044e-04	1.0023e+00
12	10	1302	1.0022e+00	5.4312e-04	1.0023e+00
12	11	1431	1.0027e+00	7.0374e-04	1.0023e+00
12	12	1560	1.0019e+00	6.6188e-04	1.0023e+00
12	13	1689	1.0016e+00	6.2133e-04	1.0023e+00
12	14	1818	1.0018e+00	7.3770e-04	1.0022e+00
12	15	1947	1.0010e+00	7.7783e-04	1.0021e+00
12	16	2076	1.0010e+00	5.4792e-04	1.0023e+00
12	17	2205	1.0015e+00	4.8319e-04	1.0025e+00
12	18	2334	1.0008e+00	4.9962e-04	1.0020e+00
12	19	2463	1.0001e+00	5.1951e-04	1.0018e+00
12	20	2592	9.9970e-01	2.6230e-04	1.0022e+00
12	21	2721	9.9932e-01	4.8500e-04	1.0018e+00
12	22	2850	9.9967e-01	7.6074e-04	1.0017e+00
12	23	2979	9.9956e-01	5.7594e-04	1.0020e+00
12	24	3108	9.9948e-01	8.9338e-04	1.0015e+00
12	25	3237	9.9913e-01	5.4108e-04	1.0015e+00
12	26	3366	9.9944e-01	6.3388e-04	1.0013e+00
12	27	3495	9.9910e-01	2.5403e-04	1.0009e+00
12	28	3624	9.9955e-01	4.5721e-04	1.0009e+00
12	29	3753	9.9943e-01	4.6536e-04	1.0016e+00
12	30	3882	9.9936e-01	3.1072e-04	1.0004e+00
12	31	4011	9.9930e-01	1.1140e-04	1.0002e+00
12	32	4140	9.9848e-01	4.0926e-04	1.0014e+00
12	33	4269	9.9949e-01	6.1308e-05	1.0003e+00
12	34	4398	9.9970e-01	9.6012e-04	1.0008e+00
12	35	4527	9.9948e-01	3.5517e-04	1.0002e+00
12	36	4656	9.9925e-01	2.9824e-04	1.0004e+00
12	37	4785	1.0000e+00	4.4666e-04	1.0003e+00
12	38	4914	9.9950e-01	4.3272e-04	1.0005e+00
12	39	5043	9.9975e-01	3.5101e-04	1.0003e+00
12	40	5172	9.9976e-01	2.8785e-04	1.0012e+00
12	41	5301	1.0001e+00	4.2405e-04	1.0009e+00
12	42	5430	1.0005e+00	5.3838e-04	1.0004e+00
12	43	5559	1.0001e+00	5.0667e-04	1.0018e+00
12	44	5688	1.0005e+00	3.6849e-04	1.0012e+00
12	45	5817	1.0008e+00	1.0644e-03	1.0002e+00
12	46	5946	9.9888e-01	3.1828e-03	9.9935e-01
12	47	6075	9.9848e-01	3.9906e-03	9.9871e-01
12	48	6204	9.9998e-01	8.6677e-04	1.0017e+00
12	49	6333	9.9750e-01	4.8235e-03	9.9786e-01
12	50	6462	9.9568e-01	3.7891e-03	9.9842e-01
12	51	6591	9.7950e-01	2.1418e-02	9.8663e-01
12	52	6720	9.8059e-01	2.0483e-02	9.8667e-01
12	53	6849	9.8532e-01	1.6528e-02	9.9022e-01
12	54	6978	9.8074e-01	1.8418e-02	9.8747e-01
13	6	787	1.0033e+00	5.9322e-04	1.0022e+00
13	7	916	1.0030e+00	6.3657e-04	1.0022e+00
13	8	1045	1.0028e+00	7.3238e-04	1.0023e+00
13	9	1174	1.0023e+00	6.7402e-04	1.0023e+00
13	10	1303	1.0023e+00	7.0976e-04	1.0023e+00
13	11	1432	1.0016e+00	4.8685e-04	1.0024e+00
13	12	1561	1.0015e+00	5.4012e-04	1.0024e+00
