3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.6100e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0426e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.8371e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.0399e+01	3.1026e+01	3.1620e+01	3.1936e+01	3.1936e+01	3.2435e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.6100e+01	3.8371e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0685e+01	3.0685e+01	3.1084e+01	3.1706e+01	3.2162e+01	3.2449e+01	3.2435e+01	3.2435e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.6100e+01	3.8371e+01	3.8371e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0426e+01	3.0820e+01	3.1209e+01	3.1717e+01	3.2290e+01	3.2823e+01	3.2973e+01	3.2810e+01	3.2069e+01	3.2069e+01	3.2325e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.8371e+01	3.8371e+01	3.8371e+01	3.8371e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	
3.0450e+01	3.0450e+01	3.0450e+01	3.0450e+01	3.0450e+01	3.0450e+01	3.0450e+01	3.0450e+01	3.1097e+01	3.1466e+01	3.1769e+01	3.2437e+01	3.2970e+01	3.3261e+01	3.3445e+01	3.2966e+01	3.2325e+01	3.2325e+01	3.2622e+01	3.2622e+01	3.2622e+01	3.3128e+01	3.3128e+01	3.3602e+01	3.3602e+01	3.3602e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.3997e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.4815e+01	3.6100e+01	3.6100e+01	3.6100e+01	3.8371e+01	3.8371e+01	3.8371e+01	3.8371e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.3580e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.5188e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.7481e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.6251e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.9912e+01	3.7637e+01	
