6.545277237892150879e-01,-4.774075746536254883e-01,6.174502968788146973e-01,-2.569729387760162354e-01,-2.219611108303070068e-01,3.697865903377532959e-01,7.180190086364746094e-01,4.185699522495269775e-01,8.711299858987331390e-03,-4.362137317657470703e+00
-3.662971556186676025e-01,3.810909390449523926e-01,8.501075953245162964e-02,5.359068512916564941e-01,8.097562193870544434e-01,3.852684050798416138e-02,-4.337619245052337646e-01,4.610554873943328857e-01,9.766359627246856689e-02,7.600120306015014648e-01
-5.183371305465698242e-01,3.694120049476623535e-01,4.968303740024566650e-01,4.539985358715057373e-01,7.701423168182373047e-01,-3.306309282779693604e-01,-3.901840746402740479e-01,4.537943005561828613e-01,1.569653749465942383e-01,5.310357809066772461e-01
-1.008182168006896973e-01,-3.938454017043113708e-02,-8.329132944345474243e-02,2.116471230983734131e-01,-2.036381661891937256e-01,1.042010709643363953e-01,2.178556025028228760e-01,-3.110014200210571289e-01,-3.049573600292205811e-01,1.579701453447341919e-01
8.459094166755676270e-01,-4.349735975265502930e-01,7.815675139427185059e-01,-4.408945739269256592e-01,-6.093406081199645996e-01,4.856750965118408203e-01,5.520564317703247070e-01,6.184690594673156738e-01,-1.262476325035095215e+00,6.442997455596923828e-01
-1.125147342681884766e+00,5.962929129600524902e-01,-1.439301848411560059e+00,8.572890162467956543e-01,1.042597055435180664e+00,8.167568445205688477e-01,3.172221779823303223e-01,-2.167352288961410522e-01,-1.197264995425939560e-02,-7.769116163253784180e-01
-1.979794353246688843e-01,-2.301867455244064331e-01,2.322845160961151123e-01,7.224769331514835358e-03,-4.716172814369201660e-02,-1.524489223957061768e-01,1.057830601930618286e-01,-3.463343903422355652e-02,-2.303607314825057983e-01,-1.830489933490753174e-01
-4.331986308097839355e-01,8.121162056922912598e-01,1.869070380926132202e-01,7.113949656486511230e-01,8.140256404876708984e-01,-1.197007670998573303e-01,4.768544808030128479e-02,9.018830955028533936e-02,2.533388733863830566e-01,3.332004249095916748e-01
-7.781523466110229492e-01,5.249660611152648926e-01,2.551872134208679199e-01,4.177076220512390137e-01,5.074276924133300781e-01,-4.778962731361389160e-01,-1.101438924670219421e-01,4.693150520324707031e-01,6.330729722976684570e-01,7.300010323524475098e-01
-2.320237904787063599e-01,-1.705162525177001953e-01,-2.303683161735534668e-01,-3.021800816059112549e-01,1.240610182285308838e-01,1.846217177808284760e-02,-8.654607087373733521e-02,3.817148134112358093e-02,2.457705885171890259e-01,1.999879181385040283e-01
