-2.798945307731628418e-01,1.284338384866714478e-01,-1.313387304544448853e-01,1.010261550545692444e-01,-2.562550455331802368e-02,5.958440527319908142e-02,-7.879040390253067017e-02,-4.914044588804244995e-02,9.843301773071289062e-02,-2.279112935066223145e-01,4.926358535885810852e-02,-2.568997740745544434e-01,-1.028117686510086060e-01,2.352289855480194092e-01,1.683281511068344116e-01,2.577655017375946045e-01,-2.581691835075616837e-03,3.129873871803283691e-01,2.026190161705017090e-01,2.128391563892364502e-01,-2.753481268882751465e-03,1.128893345594406128e-01,-3.470646142959594727e-01,-5.230288580060005188e-02,-1.811780408024787903e-02
8.511501550674438477e-02,-2.071558833122253418e-01,-8.033175952732563019e-03,7.210798561573028564e-02,-1.244701538234949112e-02,-1.701376400887966156e-02,-1.645119301974773407e-02,6.869532167911529541e-02,1.052254214882850647e-01,-2.045199275016784668e-01,7.857567630708217621e-03,-1.991666704416275024e-01,-1.952901929616928101e-01,1.578684896230697632e-01,3.939313814043998718e-02,-1.568952053785324097e-01,-8.923108875751495361e-02,5.232021212577819824e-02,-2.302829474210739136e-01,-1.411486566066741943e-01,-1.231702938675880432e-01,-9.081698954105377197e-02,-2.166571170091629028e-01,-8.773102611303329468e-02,1.138804927468299866e-01
-3.595936670899391174e-02,1.651238203048706055e-01,-1.609692722558975220e-01,4.409115910530090332e-01,-6.311352849006652832e-01,-8.717703633010387421e-03,-1.755231618881225586e-01,-1.599352806806564331e-01,8.465082943439483643e-02,-4.551970362663269043e-01,-1.944823861122131348e-01,-1.141367703676223755e-01,1.817456930875778198e-01,-9.342112541198730469e-01,1.405250374227762222e-02,-1.253107786178588867e-01,1.058161258697509766e-02,-1.729498952627182007e-01,1.891324222087860107e-01,3.143330514430999756e-01,2.306333184242248535e-01,2.890101075172424316e-01,1.406785845756530762e-01,-1.729226112365722656e-01,-8.818966150283813477e-02
1.578758936375379562e-03,-1.343786716461181641e-01,1.947219073772430420e-01,3.125549554824829102e-01,7.865758985280990601e-02,1.266624927520751953e-01,-4.001436382532119751e-02,-9.221245348453521729e-02,-1.264327019453048706e-01,5.354566127061843872e-02,2.470363676548004150e-01,-1.433898061513900757e-01,2.468037605285644531e-02,3.400788307189941406e-01,-8.484300225973129272e-02,-3.311529755592346191e-02,-3.607482835650444031e-02,2.045612335205078125e-01,7.967346161603927612e-02,1.485032439231872559e-01,1.741412431001663208e-01,1.153840944170951843e-01,9.136252105236053467e-03,-1.739149689674377441e-01,2.373834699392318726e-02
-7.757405191659927368e-02,-2.007598280906677246e-01,8.501473814249038696e-02,2.252971380949020386e-01,5.982217192649841309e-01,1.817145347595214844e-01,-1.911176443099975586e-01,2.776110470294952393e-01,-1.695125102996826172e-01,1.881155222654342651e-01,2.660088539123535156e-01,-4.587325081229209900e-02,1.212976202368736267e-01,3.985126316547393799e-01,-2.424693852663040161e-01,3.709333240985870361e-01,4.230165481567382812e-02,6.792777180671691895e-01,-1.639040559530258179e-01,1.193263009190559387e-01,8.793341927230358124e-03,-3.580830395221710205e-01,-3.855740427970886230e-01,-9.779560565948486328e-02,5.828114748001098633e-01
1.645634472370147705e-01,-1.220779046416282654e-01,1.222996637225151062e-01,2.105138897895812988e-01,1.744578033685684204e-01,1.588121503591537476e-01,6.040537357330322266e-02,-2.084946185350418091e-01,9.129690937697887421e-03,-8.317294716835021973e-02,2.288846224546432495e-01,-1.257967203855514526e-01,1.816346682608127594e-02,1.651541888713836670e-02,-2.790417671203613281e-01,-1.769751459360122681e-01,1.470515280961990356e-01,8.858358860015869141e-02,2.227876894176006317e-02,3.684049844741821289e-02,-5.947870761156082153e-02,2.454529330134391785e-02,-1.184515058994293213e-01,-1.832297295331954956e-01,7.608420401811599731e-02
1.411027908325195312e-01,-9.502060711383819580e-02,2.865279316902160645e-01,1.305164992809295654e-01,2.481564320623874664e-02,2.704215003177523613e-03,-4.984429106116294861e-02,-3.748679906129837036e-02,-1.975014954805374146e-01,-1.560772657394409180e-01,6.695181727409362793e-01,-4.015122354030609131e-02,9.491100162267684937e-02,3.682582080364227295e-01,-1.541505604982376099e-01,-3.087980113923549652e-02,-1.334994286298751831e-01,1.060868799686431885e-01,1.786178797483444214e-01,3.387761712074279785e-01,2.293267101049423218e-01,-4.639776423573493958e-02,2.409047633409500122e-01,1.220344752073287964e-01,-1.402042657136917114e-01
-1.923798918724060059e-01,1.916417777538299561e-01,-8.034192770719528198e-02,3.190393447875976562e-01,-2.859515845775604248e-01,-8.803947269916534424e-02,-2.116453647613525391e-02,-2.124533951282501221e-01,1.776156723499298096e-01,-7.622238993644714355e-02,-2.481459528207778931e-01,7.529234141111373901e-02,4.860077053308486938e-02,3.726901486515998840e-02,2.278985977172851562e-01,8.532010018825531006e-02,-1.787414848804473877e-01,-2.391830533742904663e-01,1.991866230964660645e-01,1.924128979444503784e-01,4.375865310430526733e-02,-7.901354879140853882e-02,2.872924804687500000e-01,9.485864639282226562e-02,-1.483657658100128174e-01
1.067752003669738770e+00,4.294635951519012451e-01,-6.254640221595764160e-01,-8.956799656152725220e-02,-4.509027004241943359e+00,-8.818745613098144531e-03,3.701281500980257988e-03,-1.088122606277465820e+00,-1.420236676931381226e-01,-3.370913863182067871e-01,8.915236592292785645e-02,-1.124990177154541016e+01,-1.363801211118698120e-01,1.046523749828338623e-01,5.369707942008972168e-01,-1.693091690540313721e-01,9.864013642072677612e-02,8.329855203628540039e-01,3.710365295410156250e-01,2.990069091320037842e-01,-7.893323153257369995e-02,1.429107040166854858e-01,6.322650313377380371e-01,1.445293724536895752e-01,-4.549967288970947266e+00
-2.024216651916503906e-01,6.809850037097930908e-02,6.276005506515502930e-02,-9.340868331491947174e-03,-6.665215641260147095e-02,1.214782521128654480e-01,-2.605295181274414062e-02,-1.503101140260696411e-01,-1.422149986028671265e-01,-2.512529194355010986e-01,-3.785434365272521973e-01,-1.035758480429649353e-01,1.865956038236618042e-01,2.003212273120880127e-01,1.120450869202613831e-01,-3.603333234786987305e-02,-1.685259640216827393e-01,3.173421695828437805e-02,1.083455607295036316e-01,2.455961555242538452e-01,1.065106764435768127e-01,3.182983696460723877e-01,3.693679720163345337e-02,1.939791440963745117e-01,8.988852798938751221e-02
9.867249429225921631e-02,1.296196281909942627e-01,2.656393647193908691e-01,1.959128677845001221e-01,-2.060866355895996094e-01,1.121548414230346680e-01,1.292395591735839844e-02,1.057435721158981323e-01,3.776025725528597832e-03,-5.390810221433639526e-02,5.890583992004394531e-01,8.441638946533203125e-02,3.830943256616592407e-02,3.028622865676879883e-01,-1.888007856905460358e-02,-3.812745912000536919e-03,4.898088052868843079e-02,1.711142212152481079e-01,-1.111286804080009460e-01,1.751870512962341309e-01,2.119120359420776367e-01,-1.950604021549224854e-01,6.699619442224502563e-02,1.034018322825431824e-01,3.404926508665084839e-02
-3.717557191848754883e-01,9.879428148269653320e-02,-1.581160426139831543e+00,6.063917279243469238e-01,-8.114427328109741211e-02,-1.412898749113082886e-01,1.172777414321899414e-01,-5.055121183395385742e-01,-8.727817982435226440e-02,-1.625579476356506348e+00,4.886695742607116699e-01,-7.069586962461471558e-02,1.919194310903549194e-01,-5.291868209838867188e+00,1.785297542810440063e-01,-6.498719006776809692e-02,1.656441986560821533e-01,5.456857681274414062e-01,1.995791643857955933e-01,3.589066267013549805e-01,4.833248555660247803e-01,1.576794087886810303e-01,1.603741943836212158e-02,7.969761267304420471e-03,-3.556116521358489990e-01
-1.054213717579841614e-01,-5.336750298738479614e-02,-8.404792100191116333e-02,2.268647402524948120e-01,-1.349242776632308960e-01,-7.277031242847442627e-02,-3.109076060354709625e-02,-1.529941707849502563e-01,-2.916324138641357422e-02,-1.360334604978561401e-01,-7.120560109615325928e-02,-1.931019574403762817e-01,1.851761341094970703e-01,-1.840706616640090942e-01,3.880282863974571228e-02,-1.353116482496261597e-01,9.753139317035675049e-02,-1.575163453817367554e-01,1.452307552099227905e-01,-1.660421639680862427e-01,-1.183692887425422668e-01,-7.584837824106216431e-02,1.453665345907211304e-01,-1.295976489782333374e-01,-1.282278448343276978e-01
1.900392323732376099e-01,-1.003008261322975159e-01,1.466050893068313599e-01,1.619357317686080933e-01,1.420779079198837280e-01,-5.875580385327339172e-02,4.515125975012779236e-02,4.708302672952413559e-03,7.688415050506591797e-02,-1.629577279090881348e-01,3.594476282596588135e-01,-1.770367026329040527e-01,-1.593867987394332886e-01,2.570013515651226044e-02,-2.452173270285129547e-02,6.044267863035202026e-02,8.525150269269943237e-02,3.360296785831451416e-01,8.632984012365341187e-02,1.931745857000350952e-01,1.132633462548255920e-01,-1.101224943995475769e-01,7.032925635576248169e-02,-6.085589528083801270e-02,-7.421972602605819702e-02
