-1.7232314079e-01	8.9843068299e-01	7.6674969354e-01	-8.7992186663e-01	-1.1559956740e+00	-1.7727742735e-01	7.2033773219e-01	3.4529007372e-01	-2.6531716041e-01	9.8856039406e-01	1.1330505907e+00	-1.0271778416e-01	-7.2781608259e-01	-1.3710500313e+00	
-1.7939191109e-01	8.0516191699e-01	8.7548259726e-01	-9.2102966403e-01	-1.1597319660e+00	-1.9617827133e-01	7.7568729817e-01	3.8418031275e-01	-2.1145142452e-01	9.0362065308e-01	1.1868408554e+00	-1.8396383576e-01	-7.0608126827e-01	-1.3731452927e+00	
-1.9474855627e-01	7.3788162069e-01	8.4927283328e-01	-8.2803854376e-01	-1.1713775671e+00	-1.7689395809e-01	7.8390417127e-01	3.9582329144e-01	-2.0919232731e-01	9.1381191294e-01	1.3132502173e+00	-2.9174688411e-01	-7.9710120186e-01	-1.3248450084e+00	
-1.8575420428e-01	6.9277326399e-01	8.0657867603e-01	-8.5428175497e-01	-1.1380867342e+00	-2.0047710055e-01	8.7924785396e-01	3.8252905924e-01	-2.1820377979e-01	8.7596903989e-01	1.2345902307e+00	-1.3847867036e-01	-8.1085889978e-01	-1.3255469799e+00	
-1.3857883964e-01	8.0405965300e-01	8.3382657835e-01	-8.8918240151e-01	-1.1431074798e+00	-1.6893826918e-01	7.0192075874e-01	3.6307244147e-01	-1.9275064187e-01	1.0424222566e+00	1.1939923292e+00	-1.9661931181e-01	-8.0080981357e-01	-1.4093072601e+00	
-1.4296379579e-01	7.5077329814e-01	7.8258154437e-01	-7.8842132546e-01	-1.2146030551e+00	-1.8603128855e-01	7.9866462235e-01	2.8502755431e-01	-2.0306238042e-01	1.0064811702e+00	1.1245570154e+00	-9.7964135418e-02	-7.7658736512e-01	-1.3384518590e+00	
-2.3623775808e-01	8.1034290151e-01	6.7990718098e-01	-7.1871574731e-01	-1.2483561508e+00	-1.5531527602e-01	8.6837484976e-01	2.8777977542e-01	-2.0909654044e-01	9.0739515867e-01	1.3274994405e+00	-1.6700490763e-01	-8.0641463084e-01	-1.3401582956e+00	
-9.1897504273e-02	9.6429414029e-01	8.0855122970e-01	-1.0229962224e+00	-1.1530771448e+00	-1.7034617353e-01	6.6547167506e-01	4.0489520631e-01	-2.2462810962e-01	1.0088650187e+00	1.0740644962e+00	-7.8542447792e-02	-7.2429784212e-01	-1.4603563217e+00	
-1.5154866869e-01	9.8114975601e-01	8.4915210618e-01	-1.1318791290e+00	-1.0851283191e+00	-1.1754882776e-01	6.5580308235e-01	5.0708295423e-01	-2.5190953364e-01	8.4513207001e-01	1.0476557950e+00	-7.9909151345e-02	-6.4845083324e-01	-1.4196013010e+00	
-9.0508091154e-02	7.9639111648e-01	1.0063198710e+00	-1.1685158581e+00	-1.1464402324e+00	-1.8269722397e-01	7.8545041808e-01	5.1318525593e-01	-2.4810977197e-01	8.6053920999e-01	1.0652269727e+00	-8.9019060737e-02	-7.4196593492e-01	-1.3598566710e+00	
-9.6262026468e-02	7.9590003798e-01	9.1035006419e-01	-1.0970241287e+00	-1.0313358220e+00	-1.9575465031e-01	7.1412652533e-01	4.3004955243e-01	-2.4938069011e-01	9.0885406497e-01	1.0584742556e+00	-1.0641550544e-01	-6.9455221519e-01	-1.3470294623e+00	
-1.1844002062e-01	8.1716601199e-01	9.0234755003e-01	-9.3036134140e-01	-1.1851659268e+00	-2.4431711206e-01	7.5877083890e-01	3.5028480285e-01	-1.7295491386e-01	9.0279124927e-01	1.0907979109e+00	-1.3106903242e-01	-7.8158413235e-01	-1.2582658844e+00	
-8.8951297654e-02	7.8533505726e-01	8.5904438160e-01	-1.0538874992e+00	-1.0864823825e+00	-2.7504472262e-01	8.5998646307e-01	4.1703719933e-01	-2.2612482445e-01	9.3526206320e-01	1.1143991891e+00	-1.7743213872e-02	-8.5084769796e-01	-1.3719827153e+00	
-1.9421780004e-01	8.3210530443e-01	7.4534244536e-01	-8.5505192909e-01	-1.2102326833e+00	-2.6118281586e-01	9.4323747848e-01	3.7636750477e-01	-2.7197946030e-01	9.1962241789e-01	1.2928199426e+00	-2.1320036071e-01	-7.2967427848e-01	-1.3739557658e+00	
-2.1923575233e-01	8.0481458072e-01	7.1044984862e-01	-6.5824178698e-01	-1.2273115920e+00	-1.7987318279e-01	7.6939788475e-01	3.2494415550e-01	-1.7111657581e-01	9.2889718191e-01	1.2703613830e+00	-3.4952949095e-01	-7.4123644549e-01	-1.2623202081e+00	
-1.3349485452e-01	8.0047449797e-01	7.9971109645e-01	-9.6897478860e-01	-1.1560602335e+00	-1.9168609344e-01	8.5003037569e-01	4.2471160376e-01	-2.5479799644e-01	9.4999516307e-01	1.3024848072e+00	-2.1404424914e-01	-7.7287193187e-01	-1.4354773966e+00	
-1.3869398883e-01	8.4064191805e-01	8.6133459152e-01	-1.0156402796e+00	-1.0668325636e+00	-1.1402804378e-01	6.3321836631e-01	4.0212813339e-01	-1.3052989636e-01	9.5702337223e-01	1.1512244570e+00	-2.3531793381e-01	-6.7591813140e-01	-1.4686100010e+00	
-1.8149276670e-01	8.0910831018e-01	9.0203556372e-01	-1.1012488579e+00	-1.0740061061e+00	-1.2009181213e-01	7.6569566903e-01	4.5204025649e-01	-2.2475188268e-01	8.6284267779e-01	1.2499321236e+00	-2.2251641620e-01	-7.0687120748e-01	-1.4106755515e+00	
-9.3260496715e-02	7.6093420389e-01	9.9043735404e-01	-1.2958706801e+00	-1.0085161497e+00	-1.9521590899e-01	8.4149167752e-01	6.1081437336e-01	-2.9995893886e-01	8.5110600946e-01	1.1168409420e+00	-4.4220281643e-02	-8.1932544561e-01	-1.4152566587e+00	
-8.6192039353e-02	8.6759080051e-01	1.0411583608e+00	-1.3019431129e+00	-1.0798273293e+00	-1.6260483226e-01	7.2181815262e-01	4.8063155263e-01	-2.4096095026e-01	8.8700110836e-01	1.0230611737e+00	-1.1476228888e-02	-7.2318326251e-01	-1.4150733931e+00	
-7.8486189153e-02	7.2736289404e-01	9.8471695640e-01	-1.1333346962e+00	-9.9785526828e-01	-2.5651736917e-01	7.5411367233e-01	5.4514506334e-01	-2.0420886592e-01	9.4622120598e-01	1.0190050223e+00	-8.0390630434e-02	-8.7005261815e-01	-1.3557191771e+00	
-1.7410980246e-01	7.3480920887e-01	1.0105533377e+00	-1.1010316135e+00	-1.0994534903e+00	-1.8080578595e-01	8.1003814558e-01	4.1662510623e-01	-2.2975457232e-01	9.5316556046e-01	1.1448598345e+00	-1.3370194765e-01	-7.6463249260e-01	-1.3865614886e+00	
-9.7620407562e-02	7.8000834896e-01	8.9655934667e-01	-1.0428189337e+00	-1.1611887998e+00	-1.6070536402e-01	7.8576580952e-01	4.8450810149e-01	-2.4478523474e-01	9.3536174151e-01	9.8868985712e-01	-4.9251320193e-02	-7.0418764471e-01	-1.4103355005e+00	
-1.2446997137e-01	9.7932175585e-01	7.0355229244e-01	-8.0823446820e-01	-1.2228745550e+00	-3.4135561454e-01	8.1406056080e-01	1.8358463538e-01	-1.5129001015e-01	9.9958416719e-01	1.1264255847e+00	2.2332254874e-03	-9.1450055248e-01	-1.2460370502e+00	
-3.1005600806e-02	1.0193013768e+00	7.0772079242e-01	-8.6117396220e-01	-1.1271131966e+00	-3.5924674293e-01	6.5151733329e-01	2.6217565378e-01	-2.1977822044e-01	1.1154393779e+00	9.8882396945e-01	-6.6511473048e-02	-8.3281816365e-01	-1.2473311440e+00	
-1.0180806289e-01	9.3830408605e-01	9.2725929951e-01	-1.1000067861e+00	-1.1679709019e+00	-2.1356074088e-01	7.1778310620e-01	3.8945658478e-01	-1.6757248564e-01	9.6004751876e-01	1.0453249367e+00	-1.2649035547e-01	-7.7726980265e-01	-1.3234963965e+00	
-1.5507131877e-01	8.4648138344e-01	7.9372601315e-01	-9.2680103723e-01	-1.2775379514e+00	-1.3655239393e-01	8.5575530479e-01	2.6570864555e-01	-2.2736960483e-01	9.6891717975e-01	1.1483340807e+00	-8.0487499827e-02	-7.7682930940e-01	-1.2982734919e+00	
-1.9466638045e-01	7.8024573388e-01	1.1825413065e+00	-1.1891152550e+00	-1.1453958003e+00	-2.4489206303e-01	8.1128245846e-01	4.2486033464e-01	-1.4657221255e-01	8.7046143801e-01	1.0186731331e+00	-1.4005065893e-01	-7.5111299420e-01	-1.2762590400e+00	
-1.8572628196e-01	8.1177372093e-01	1.1300797180e+00	-1.1177271245e+00	-1.1691471821e+00	-1.9801609826e-01	7.2876324792e-01	4.4355382895e-01	-2.2189145595e-01	9.5406644015e-01	9.3539808574e-01	-1.4329408145e-01	-6.5073056252e-01	-1.3171022549e+00	
-2.1428904665e-01	1.0602529652e+00	9.9613295598e-01	-1.2455124912e+00	-1.2084419226e+00	-6.0893829406e-02	6.7275136870e-01	5.4967823133e-01	-3.2988649189e-01	8.1328384871e-01	9.8951384565e-01	-1.2020433165e-01	-5.5839060985e-01	-1.3439944923e+00	
-1.8371772429e-01	1.0003388362e+00	1.0598973115e+00	-1.3748778709e+00	-1.1613690819e+00	-6.5719324234e-02	7.2544785357e-01	4.8705085357e-01	-2.9327791732e-01	8.0798392745e-01	1.0507492940e+00	-6.7979009467e-02	-5.9610460282e-01	-1.3884225454e+00	
-1.0591678435e-01	9.5034949274e-01	9.4737685892e-01	-1.2761731509e+00	-1.1198712385e+00	-1.2653600029e-01	7.3077082239e-01	4.4432211319e-01	-2.5326185534e-01	8.0886415658e-01	1.0495345741e+00	-7.8047838339e-02	-6.3204625361e-01	-1.3393648966e+00	
-6.6896851572e-03	8.5503892383e-01	1.1383082957e+00	-1.4690676650e+00	-1.0433095752e+00	-1.6775048086e-01	6.9347018668e-01	5.0108644421e-01	-2.2746725662e-01	8.0609932616e-01	9.8530067142e-01	-6.9777495052e-02	-6.5694991951e-01	-1.3382917706e+00	
-9.6697822451e-02	8.7930460971e-01	1.0087341510e+00	-1.1896569977e+00	-1.1189518040e+00	-1.6570511432e-01	6.8297297774e-01	5.3958915611e-01	-2.6392720951e-01	8.5302908898e-01	9.5708930126e-01	-1.1651640488e-01	-6.4985578754e-01	-1.3194081444e+00	
-1.1635694470e-01	6.7795232216e-01	1.0920262076e+00	-1.1851839024e+00	-1.0302499652e+00	-2.6643500774e-01	8.2824729033e-01	5.9391224529e-01	-1.8220480111e-01	8.4475802689e-01	1.0631966749e+00	-9.8786437799e-02	-9.0739096940e-01	-1.3134847387e+00	
-3.4968527103e-02	6.3739103174e-01	1.0644875027e+00	-1.1037947256e+00	-1.1161802743e+00	-2.6057167244e-01	8.1363666499e-01	6.5827477311e-01	-2.0399825765e-01	8.3859548892e-01	9.6134161498e-01	-1.3356670761e-01	-8.5589883472e-01	-1.2647480770e+00	
-8.8877507710e-02	6.2651871736e-01	9.8939973533e-01	-1.1757644020e+00	-8.4581988908e-01	-2.4365899039e-01	7.3820233650e-01	6.9705759663e-01	-1.7968434929e-01	8.3573659251e-01	9.5691556902e-01	-6.0693956698e-02	-9.3670818288e-01	-1.3126232693e+00	
-3.6456158504e-02	7.0625248790e-01	1.0764131888e+00	-1.2893005896e+00	-9.7268770178e-01	-2.4456619029e-01	7.6034496352e-01	6.0753228869e-01	-2.4711682249e-01	9.2896235317e-01	9.8542634462e-01	-4.6779340099e-02	-8.9645927888e-01	-1.3315655450e+00	
-6.4706106075e-02	7.5609255522e-01	1.1534657839e+00	-1.4144597172e+00	-1.0020932936e+00	-2.0834971865e-01	7.8005049646e-01	5.3771093064e-01	-1.9616162536e-01	8.1274550309e-01	9.9644458605e-01	-4.6739375012e-02	-7.5567039291e-01	-1.3483296265e+00	
-1.7078999474e-01	7.6474237656e-01	1.0101479006e+00	-1.0783321856e+00	-1.1101829672e+00	-1.7482604317e-01	7.5924091349e-01	3.8297709523e-01	-1.7408948262e-01	8.8597328599e-01	1.0183444773e+00	-1.4632804635e-01	-6.8673386457e-01	-1.2801434650e+00	
-1.5538547703e-01	8.1737432408e-01	1.2697114436e+00	-1.2123207668e+00	-1.2089963484e+00	-2.1318664528e-01	7.0280346989e-01	4.0457342085e-01	-1.6107899083e-01	9.4255406953e-01	9.1517106439e-01	-1.9457990100e-01	-6.5267757241e-01	-1.2539620905e+00	
-2.5956185907e-01	7.7032105535e-01	1.2811152771e+00	-1.2900256552e+00	-1.1495800584e+00	-1.7727255445e-01	8.2500379461e-01	4.8523811820e-01	-1.5569726507e-01	8.5571394516e-01	9.5874247205e-01	-1.3919379913e-01	-6.8175774380e-01	-1.3230457274e+00	
-2.3034271724e-01	7.7628577098e-01	1.3110054961e+00	-1.2060749373e+00	-1.2406236593e+00	-2.5401337831e-01	8.4376342504e-01	3.4302100093e-01	-1.1158560918e-01	8.7981263333e-01	1.0019917442e+00	-1.5295967719e-01	-7.4856463764e-01	-1.2117154545e+00	
-3.2317119701e-01	7.2535109694e-01	1.4039704747e+00	-1.2821125239e+00	-1.2180920094e+00	-1.9472102927e-01	8.8877518790e-01	4.4716733346e-01	-1.0319041062e-01	7.4462637536e-01	9.6613392178e-01	-1.7917923090e-01	-6.8595315856e-01	-1.1896048305e+00	
-3.2264971621e-01	6.9035179815e-01	1.5344496578e+00	-1.2462307456e+00	-1.2202840872e+00	-2.2041254439e-01	7.8477563739e-01	3.8218435026e-01	-3.0901620820e-02	8.2201372883e-01	9.5872576466e-01	-2.3103807388e-01	-7.5125158066e-01	-1.1497325684e+00	
-3.4250686379e-01	8.0798719781e-01	1.5247443470e+00	-1.2826042020e+00	-1.3610777339e+00	-1.7890287340e-01	8.3236012829e-01	3.6893117805e-01	-6.9179883765e-02	8.2786355597e-01	9.6448071093e-01	-1.8598359556e-01	-7.3778443393e-01	-1.1683275317e+00	
-3.1015677144e-01	8.0854758266e-01	1.6389044963e+00	-1.3093403137e+00	-1.3214150317e+00	-2.9449373307e-01	7.8795377097e-01	3.0231336255e-01	4.6974162726e-02	8.3443715063e-01	9.7212029542e-01	-2.0328773037e-01	-8.3552050833e-01	-1.1170367326e+00	
-2.3142425660e-01	7.1161245265e-01	1.5096045072e+00	-1.3696057257e+00	-1.1826367945e+00	-2.1009336153e-01	7.7254317854e-01	4.0395271080e-01	-1.1028848352e-01	8.4970539781e-01	9.1269531232e-01	-1.7132866568e-01	-6.9327821596e-01	-1.1914580558e+00	
-3.3247034925e-01	6.9039671250e-01	1.5698555850e+00	-1.3396577954e+00	-1.2169304946e+00	-1.4656921884e-01	7.7537556064e-01	4.5423623964e-01	4.8727436205e-02	7.3522372339e-01	9.0132575932e-01	-2.1843523787e-01	-7.0841015017e-01	-1.2126677705e+00	
-3.2576517273e-01	7.1081238453e-01	1.7229358869e+00	-1.3602665775e+00	-1.2532065291e+00	-2.5974116541e-01	7.6523117341e-01	4.3214114383e-01	1.3630900666e-02	7.9549803248e-01	8.6980577833e-01	-2.5732684762e-01	-6.9413370183e-01	-1.1596153059e+00	
-3.9373904520e-01	7.7321355854e-01	1.7172546739e+00	-1.3526331844e+00	-1.2948730100e+00	-2.4242824478e-01	7.9320525200e-01	4.1173060511e-01	7.7185363916e-02	6.6803952957e-01	8.6278494504e-01	-3.0416151578e-01	-6.4584041346e-01	-1.0697385144e+00	
-2.8770591186e-01	7.7858693691e-01	1.6258963292e+00	-1.4329251059e+00	-1.2010615276e+00	-2.1679009942e-01	7.3399937867e-01	5.0952997187e-01	1.4377205746e-02	7.8536728749e-01	8.1253429404e-01	-2.3750765643e-01	-6.5683854881e-01	-1.2274625539e+00	
-3.6575344819e-01	7.5800115468e-01	1.7209619884e+00	-1.4754668987e+00	-1.2627800180e+00	-2.1049529343e-01	8.3553251523e-01	4.9474421993e-01	8.3209968634e-02	6.8375805666e-01	8.9612306695e-01	-3.2210515203e-01	-6.1803409286e-01	-1.2176960673e+00	
-3.9146296141e-01	7.5263378449e-01	1.6973144828e+00	-1.4702837931e+00	-1.2601664425e+00	-1.9527067021e-01	8.6723559992e-01	4.7251790838e-01	-5.4949835831e-02	7.2469652081e-01	8.7924212728e-01	-2.1407449776e-01	-6.6932667861e-01	-1.1381055443e+00	
-3.2115102063e-01	6.8752263959e-01	1.5541151914e+00	-1.4064503999e+00	-1.2114304802e+00	-1.9476285366e-01	8.9215692336e-01	5.6273253428e-01	-3.7916530183e-02	6.9932440991e-01	8.9368066170e-01	-2.2437622098e-01	-7.3684221363e-01	-1.1566026411e+00	
-2.9994456126e-01	7.4393023427e-01	1.5426659857e+00	-1.2886301365e+00	-1.2774650996e+00	-2.0262571505e-01	7.8206929241e-01	4.7440349576e-01	-1.5169800751e-02	7.4600241719e-01	8.5090910620e-01	-2.9983135441e-01	-6.2098425187e-01	-1.1353296121e+00	
-9.8905739298e-02	7.3257990760e-01	1.0564095794e+00	-1.1738805535e+00	-1.1541073792e+00	-1.9714322703e-01	8.3504741209e-01	5.4208961721e-01	-1.6952548360e-01	8.7999107807e-01	9.8123089493e-01	-1.9726785448e-01	-7.8939668989e-01	-1.2471215622e+00	
-1.3959591846e-01	7.6180015809e-01	1.0358356909e+00	-1.1915910221e+00	-1.0423111884e+00	-1.8913591386e-01	7.6499819387e-01	6.6501802962e-01	-2.1907721213e-01	8.9589803671e-01	8.7848206037e-01	-1.6697231832e-01	-7.6036754660e-01	-1.2929810497e+00	
-9.2791338392e-02	8.9708801270e-01	1.0125959277e+00	-1.4356187410e+00	-1.0393738242e+00	-8.4965481133e-02	7.4306544432e-01	4.5952621537e-01	-2.1869394450e-01	8.7874107682e-01	9.4688087942e-01	-7.9215665070e-02	-6.0905625654e-01	-1.3781823055e+00	
-2.5560458585e-01	7.4197178700e-01	1.1536015530e+00	-1.1553464676e+00	-1.2091228894e+00	-2.1384291270e-01	9.3834351547e-01	4.1347820575e-01	-1.1540990018e-01	8.5106125472e-01	9.7663008629e-01	-1.1490499045e-01	-8.2405958017e-01	-1.1867950759e+00	
-2.2508415246e-01	6.6037262687e-01	1.1450556484e+00	-1.1552091392e+00	-1.1377302491e+00	-1.9535353824e-01	9.0794880368e-01	4.4704435793e-01	-1.5418058450e-01	8.8899672323e-01	1.0746138071e+00	-2.5069432758e-01	-7.8899981487e-01	-1.2167801613e+00	
-2.0527851800e-01	7.7537284126e-01	1.2618662060e+00	-1.1964097674e+00	-1.1431344325e+00	-2.7838145547e-01	7.8596512600e-01	3.9481217744e-01	-4.2434856960e-02	8.7751697997e-01	9.7147483805e-01	-2.1139717985e-01	-8.6727724415e-01	-1.1226947145e+00	
-2.2539186766e-01	7.9659787338e-01	1.3556579369e+00	-1.2866780047e+00	-1.1778814241e+00	-2.2778924276e-01	7.6548472895e-01	4.4874618647e-01	-6.1658103626e-02	8.8566265281e-01	8.9134071546e-01	-2.1651219207e-01	-7.0839805183e-01	-1.2391812072e+00	
-1.5965713021e-01	7.7650469859e-01	1.2749567346e+00	-1.3101972040e+00	-1.2147303474e+00	-2.0363338004e-01	8.3675662858e-01	5.3751894416e-01	-1.3849884618e-01	8.8083061303e-01	8.7970040289e-01	-2.4916526345e-01	-6.1064370129e-01	-1.2997421492e+00	
-2.4335819530e-01	7.4975742620e-01	1.2893116152e+00	-1.1571779878e+00	-1.2632048184e+00	-1.9630166585e-01	8.2097362604e-01	4.3266540147e-01	-6.5573053571e-02	8.5478523640e-01	9.6378622182e-01	-2.9241890007e-01	-7.4329834295e-01	-1.1499465631e+00	
-1.4879342504e-01	9.0364993124e-01	8.5687272128e-01	-1.0253954139e+00	-1.1529085083e+00	-1.8899631400e-01	7.5557100878e-01	4.2118200110e-01	-1.9302196141e-01	9.4159391093e-01	9.5888849548e-01	-1.7497495414e-01	-6.7835178751e-01	-1.2753157044e+00	
-1.1143945624e-01	8.0889933334e-01	9.0847625703e-01	-1.1362470369e+00	-1.0434765068e+00	-1.1722148919e-01	6.9100889871e-01	4.4972607697e-01	-1.0941537640e-01	9.9821065588e-01	9.2536479895e-01	-1.6170436831e-01	-6.6935333675e-01	-1.4328284503e+00	
-1.6456602382e-01	8.0010016830e-01	9.9575554014e-01	-1.0939111583e+00	-1.1266414885e+00	-1.3958719444e-01	7.2885015663e-01	3.7730415069e-01	-1.7398603371e-01	1.0949262574e+00	9.5729622182e-01	-1.6863131461e-01	-7.2337855595e-01	-1.3635307256e+00	
-1.4491276320e-01	8.1251742629e-01	8.4959954766e-01	-1.0482948676e+00	-1.1277510867e+00	-1.7518755701e-01	8.3402930055e-01	3.8166054220e-01	-1.7811276458e-01	9.8440265147e-01	1.0544210345e+00	-1.4845846493e-01	-7.7238400047e-01	-1.3215289982e+00	
-1.7689802083e-01	8.5396015549e-01	8.0863410140e-01	-1.1564653057e+00	-1.1369186345e+00	-1.3051483017e-01	9.3820253432e-01	4.2262172971e-01	-2.6139940440e-01	9.3053510354e-01	1.1230630127e+00	-3.8209636173e-02	-8.3704185513e-01	-1.3395689503e+00	
-5.3590210014e-02	8.7355240388e-01	8.5341142889e-01	-1.2708769298e+00	-1.0568020955e+00	-1.6058544279e-01	8.1489084538e-01	3.8629143173e-01	-2.2601283865e-01	9.2161861459e-01	1.0324050597e+00	-8.7390781976e-02	-6.7170493833e-01	-1.3552065470e+00	
-1.2363687723e-01	8.3382424283e-01	9.6325996777e-01	-1.2430038425e+00	-1.0880673312e+00	-1.4460342666e-01	8.0222726701e-01	4.0911496484e-01	-2.0956999162e-01	9.1371063173e-01	1.0899613291e+00	-1.9077356888e-01	-7.2524448862e-01	-1.2871988766e+00	
-1.2390970442e-01	8.5841641766e-01	1.0390407465e+00	-1.2176506477e+00	-1.0975690360e+00	-1.1189378404e-01	6.5356600801e-01	4.5495944149e-01	-1.5542369792e-01	9.3882665743e-01	8.7759832058e-01	-1.5489504701e-01	-6.2028559526e-01	-1.3407800793e+00	
-1.8064571144e-02	8.6766398942e-01	1.0629241779e+00	-1.2583047002e+00	-1.1974920614e+00	-1.6784578659e-01	7.1111895197e-01	4.4142654246e-01	-1.4103068294e-01	9.9180210751e-01	9.4539007827e-01	-1.9127446479e-01	-6.8285206024e-01	-1.3634615203e+00	
3.2323026102e-02	9.4076991907e-01	9.7771925473e-01	-1.1439766392e+00	-1.2642793059e+00	-2.2562547245e-01	6.8306921757e-01	4.3436013438e-01	-1.7495891648e-01	1.0648996993e+00	9.1675633055e-01	-2.4974875325e-01	-6.0051207042e-01	-1.3907964241e+00	
-4.5706210753e-02	8.7859718586e-01	9.6134894544e-01	-1.1064546100e+00	-1.1613940397e+00	-2.3099000267e-01	7.0459873180e-01	4.6205202783e-01	-1.3808819917e-01	9.6812790815e-01	9.2183137923e-01	-2.0854460298e-01	-6.9298780313e-01	-1.3123907099e+00	
-1.6505112361e-01	8.5997782218e-01	8.4246136798e-01	-1.1254009179e+00	-1.1202182365e+00	-8.0236588035e-02	7.8846767582e-01	4.7167570689e-01	-2.0476814638e-01	8.9579270992e-01	1.0429604456e+00	-1.2090757662e-01	-7.1189906611e-01	-1.3728540733e+00	
-2.0342473118e-01	9.4907875644e-01	8.7600154894e-01	-1.1745929252e+00	-1.1651465551e+00	-1.3741972354e-01	8.5550362959e-01	4.9946887262e-01	-2.7074978424e-01	8.5589993994e-01	1.0073555219e+00	-9.1773149326e-02	-6.1658268090e-01	-1.3836187200e+00	
-3.9212788423e-02	9.0879393334e-01	1.0292960367e+00	-1.2241481512e+00	-1.2161415153e+00	-1.9639009971e-01	7.3780258461e-01	5.5745694705e-01	-2.4355444828e-01	8.7640115332e-01	8.7238548816e-01	-2.3252503881e-01	-5.5123848170e-01	-1.2789256197e+00	
-5.5309600284e-02	7.6919040143e-01	9.4846350990e-01	-1.0172065411e+00	-1.1768009997e+00	-2.5945431183e-01	7.9111754158e-01	4.7779432595e-01	-1.5227413681e-01	1.0023569232e+00	9.4621085812e-01	-1.8482425422e-01	-7.8588325352e-01	-1.3033804627e+00	
