0.1136,0.0715,-0.1407,0.1612,0.0544,-0.1014,-0.0531,-0.088,-0.1477,0.2171,0.1941,-0.0585,0.1331,0.174,-0.1409,-0.0329,-0.0899,0.0759,-0.0306,0.017,0.0276,0.1289,0.1398,-0.0905,-0.2273,0.1316,-0.1291,-0.1563,-0.175,0.0537
0.0686,0.1793,0.2611,0.0906,0.0726,0.0503,-0.0312,0.1116,0.1924,-0.1877,0.0074,0.1735,0.0739,0.0724,-0.0653,-0.0378,0.0475,0.193,-0.0011,-0.1447,0.0943,-0.0188,0.1557,-0.0466,0.1749,-0.004,-0.0233,-0.0972,0.1072,0.2207
