6.8115e+00	0.0000e+00	-6.8900e-02	6.8900e-02	-4.5150e-01	4.5150e-01	4.6350e-01	-4.6350e-01	-2.2575e-01	-1.1287e+00	2.1930e+00	-8.3855e-01	2.2575e-01	6.7725e-01	-1.5278e+00	6.2480e-01	
6.3600e+00	0.0000e+00	1.0598e+00	-6.0835e-01	-2.2575e-01	2.2575e-01	2.6620e-01	-2.6620e-01	3.2540e-01	1.2548e+00	-2.7340e+00	1.3795e+00	-9.9650e-02	-1.0291e+00	1.6337e+00	-7.3075e-01	
6.3600e+00	4.5150e-01	2.2575e-01	-2.2575e-01	1.2610e-01	-3.5185e-01	-3.0065e-01	3.0065e-01	3.7830e-01	-1.0555e+00	-9.0927e-01	9.0927e-01	-2.5220e-01	7.0370e-01	6.3232e-01	-6.3232e-01	
6.6122e+00	-2.5220e-01	-3.5185e-01	3.5185e-01	1.2610e-01	-3.5185e-01	-2.2222e-01	2.2222e-01	-2.5220e-01	6.3465e-01	9.3977e-01	-9.3977e-01	1.2610e-01	-2.8280e-01	-4.9180e-01	4.9180e-01	
6.6122e+00	-2.5220e-01	-1.2610e-01	1.2610e-01	0.0000e+00	6.9050e-02	1.8192e-01	-1.8192e-01	0.0000e+00	2.0715e-01	4.8250e-03	-4.8250e-03	0.0000e+00	-1.3810e-01	-4.8650e-02	4.8650e-02	
6.6122e+00	-1.1410e-01	1.2000e-02	-1.2000e-02	0.0000e+00	6.9050e-02	4.5625e-02	-4.5625e-02	0.0000e+00	-3.1625e-01	-3.3645e-01	3.3645e-01	0.0000e+00	2.4720e-01	2.4398e-01	-2.4398e-01	
6.6122e+00	-1.1410e-01	-3.4850e-02	3.4850e-02	0.0000e+00	1.7815e-01	1.0465e-01	-1.0465e-01	-1.2110e-01	6.5555e-01	4.6543e-01	-4.6543e-01	1.2110e-01	-4.7740e-01	-3.1393e-01	3.1393e-01	
6.6122e+00	2.4220e-01	2.2130e-01	-2.2130e-01	1.2110e-01	5.7050e-02	9.3725e-02	-9.3725e-02	3.6330e-01	-7.1960e-01	-2.9860e-01	2.9860e-01	-2.4220e-01	4.2035e-01	8.3775e-02	-8.3775e-02	
6.8544e+00	0.0000e+00	1.0020e-01	-1.0020e-01	1.2110e-01	-1.2110e-01	-2.5215e-01	2.5215e-01	-2.4220e-01	-9.3200e-02	-9.2010e-01	9.2010e-01	1.2110e-01	2.1430e-01	7.3665e-01	-7.3665e-01	
6.8544e+00	0.0000e+00	-3.3540e-01	3.3540e-01	0.0000e+00	3.3540e-01	1.1760e-01	-1.1760e-01	0.0000e+00	1.0062e+00	1.4418e+00	-1.4418e+00	0.0000e+00	-6.7080e-01	-8.8860e-01	8.8860e-01	
6.8544e+00	6.7080e-01	3.3540e-01	-3.3540e-01	0.0000e+00	3.3540e-01	3.3540e-01	-3.3540e-01	-3.3540e-01	-3.3540e-01	-3.5815e-01	3.5815e-01	3.3540e-01	0.0000e+00	2.2750e-02	-2.2750e-02	
6.8544e+00	6.7080e-01	3.3540e-01	-3.3540e-01	3.3540e-01	-3.3540e-01	-3.1265e-01	3.1265e-01	1.0062e+00	-1.0062e+00	-6.4875e-01	6.4875e-01	-6.7080e-01	6.7080e-01	4.3250e-01	-4.3250e-01	
7.5252e+00	0.0000e+00	-1.9350e-01	1.9350e-01	3.3540e-01	-3.3540e-01	-3.1265e-01	3.1265e-01	-6.7080e-01	4.7730e-01	4.3180e-01	-4.3180e-01	3.3540e-01	-1.4190e-01	-1.1915e-01	1.1915e-01	
7.5252e+00	0.0000e+00	-1.9350e-01	1.9350e-01	0.0000e+00	1.9350e-01	1.9350e-01	-1.9350e-01	-1.9350e-01	7.7400e-01	7.2275e-01	-7.2275e-01	1.9350e-01	-5.8050e-01	-5.2925e-01	5.2925e-01	
7.5252e+00	3.8700e-01	1.9350e-01	-1.9350e-01	1.9350e-01	0.0000e+00	5.1250e-02	-5.1250e-02	5.8050e-01	-9.6750e-01	-3.9308e-01	3.9308e-01	-3.8700e-01	5.8050e-01	1.4833e-01	-1.4833e-01	
7.9122e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9350e-01	-1.9350e-01	-2.8992e-01	2.8992e-01	-3.8700e-01	3.8700e-01	-1.5853e-01	1.5853e-01	1.9350e-01	-1.9350e-01	1.5310e-01	-1.5310e-01	
7.9122e+00	0.0000e+00	-2.9535e-01	2.9535e-01	0.0000e+00	0.0000e+00	-1.4768e-01	1.4768e-01	0.0000e+00	-2.9535e-01	0.0000e+00	0.0000e+00	0.0000e+00	2.9535e-01	1.4768e-01	-1.4768e-01	
7.9122e+00	0.0000e+00	-2.9535e-01	2.9535e-01	0.0000e+00	2.9535e-01	2.9535e-01	-2.9535e-01	-2.9535e-01	1.1814e+00	1.1794e+00	-1.1794e+00	2.9535e-01	-8.8605e-01	-8.8405e-01	8.8405e-01	
7.9122e+00	5.9070e-01	2.9535e-01	-2.9535e-01	2.9535e-01	0.0000e+00	2.0000e-03	-2.0000e-03	8.8605e-01	-1.4768e+00	-5.4655e-01	5.4655e-01	-5.9070e-01	8.8605e-01	2.4920e-01	-2.4920e-01	
8.5029e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.9535e-01	-2.9535e-01	-3.4350e-01	3.4350e-01	-5.9070e-01	4.9040e-01	3.3595e-01	-3.3595e-01	2.9535e-01	-1.9505e-01	-9.2750e-02	9.2750e-02	
8.5029e+00	0.0000e+00	-1.0030e-01	1.0030e-01	0.0000e+00	1.0030e-01	5.0150e-02	-5.0150e-02	0.0000e+00	3.0090e-01	4.3732e-01	-4.3732e-01	0.0000e+00	-2.0060e-01	-2.8687e-01	2.8687e-01	
8.5029e+00	2.0060e-01	1.0030e-01	-1.0030e-01	0.0000e+00	1.0030e-01	6.4175e-02	-6.4175e-02	-1.0030e-01	-1.0030e-01	-1.7868e-01	1.7868e-01	1.0030e-01	0.0000e+00	4.2250e-02	-4.2250e-02	
8.5029e+00	2.0060e-01	2.8050e-02	-2.8050e-02	1.0030e-01	-1.0030e-01	-1.6643e-01	1.6643e-01	3.0090e-01	-3.7315e-01	9.0000e-02	-9.0000e-02	-2.0060e-01	2.7285e-01	-2.3875e-02	2.3875e-02	
8.7035e+00	0.0000e+00	-7.2250e-02	7.2250e-02	1.0030e-01	-2.8050e-02	-5.8050e-02	5.8050e-02	-2.7285e-01	4.8960e-01	6.0110e-01	-6.0110e-01	1.7255e-01	-3.1705e-01	-3.9855e-01	3.9855e-01	
8.7035e+00	1.4450e-01	7.2250e-02	-7.2250e-02	7.2250e-02	0.0000e+00	-5.1500e-02	5.1500e-02	2.1675e-01	-3.6125e-01	1.0000e-02	-1.0000e-02	-1.4450e-01	2.1675e-01	-3.0750e-02	3.0750e-02	
8.8480e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.2250e-02	-7.2250e-02	-1.2375e-01	1.2375e-01	-1.4450e-01	1.4450e-01	2.4750e-01	-2.4750e-01	7.2250e-02	-7.2250e-02	-1.2375e-01	1.2375e-01	
8.8480e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
8.8480e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	-2.2453e-01	2.2453e-01	0.0000e+00	0.0000e+00	2.2453e-01	-2.2453e-01	
8.8480e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.2453e-01	-2.2453e-01	0.0000e+00	4.4905e-01	1.1226e+00	-1.1226e+00	0.0000e+00	-4.4905e-01	-8.9810e-01	8.9810e-01	
8.8480e+00	0.0000e+00	4.4905e-01	-4.4905e-01	0.0000e+00	-4.4905e-01	-2.2453e-01	2.2453e-01	0.0000e+00	-1.3472e+00	-1.7962e+00	1.7962e+00	0.0000e+00	8.9810e-01	1.1226e+00	-1.1226e+00	
8.8480e+00	-8.9810e-01	-4.4905e-01	4.4905e-01	0.0000e+00	-4.4905e-01	-4.4905e-01	4.4905e-01	4.4905e-01	4.4905e-01	-1.4380e+00	1.4380e+00	-4.4905e-01	0.0000e+00	1.8870e+00	-1.8870e+00	
8.8480e+00	-8.9810e-01	-4.4905e-01	4.4905e-01	-4.4905e-01	4.4905e-01	2.3361e+00	-2.3361e+00	-1.3472e+00	1.3472e+00	-5.6610e+00	5.6610e+00	8.9810e-01	-8.9810e-01	3.7740e+00	-3.7740e+00	
7.9499e+00	0.0000e+00	0.0000e+00	0.0000e+00	-4.4905e-01	4.4905e-01	2.3361e+00	-2.3361e+00	8.9810e-01	-8.9810e-01	-4.6721e+00	4.6721e+00	-4.4905e-01	4.4905e-01	2.3361e+00	-2.3361e+00	
7.9499e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	-2.8368e-01	2.8368e-01	0.0000e+00	0.0000e+00	2.8368e-01	-2.8368e-01	
7.9499e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.8368e-01	-2.8368e-01	0.0000e+00	0.0000e+00	8.5103e-01	-8.5103e-01	0.0000e+00	0.0000e+00	-5.6735e-01	5.6735e-01	
7.9499e+00	0.0000e+00	5.6735e-01	-5.6735e-01	0.0000e+00	0.0000e+00	2.8368e-01	-2.8368e-01	0.0000e+00	5.6735e-01	4.9543e-01	-4.9543e-01	0.0000e+00	-5.6735e-01	-7.7910e-01	7.7910e-01	
7.9499e+00	0.0000e+00	5.6735e-01	-5.6735e-01	0.0000e+00	-5.6735e-01	-1.0628e+00	1.0628e+00	-4.2350e-01	-2.2694e+00	-5.3717e+00	5.3717e+00	4.2350e-01	1.7021e+00	4.3089e+00	-4.3089e+00	
7.9499e+00	-1.1347e+00	-1.5582e+00	1.5582e+00	4.2350e-01	0.0000e+00	1.1206e+00	-1.1206e+00	1.2705e+00	2.8368e+00	2.5010e-01	-2.5010e-01	-8.4700e-01	-1.7021e+00	1.8752e-01	-1.8752e-01	
8.7969e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.2350e-01	5.6735e-01	2.1833e+00	-2.1833e+00	-8.4700e-01	-1.1347e+00	-4.3667e+00	4.3667e+00	4.2350e-01	5.6735e-01	2.1833e+00	-2.1833e+00	
8.7969e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
8.7969e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
8.7969e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
8.7969e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
