2.594714e-05	1.118453e+00	5.593347e-01	-5.591699e-01	-1.118445e+00	-5.593107e-01	5.591127e-01	
1.110490e-05	1.110490e-05	9.685590e-01	9.686676e-01	1.110490e-05	-9.686631e-01	-9.685969e-01	
1.578150e-01	1.277629e+00	7.206830e-01	-3.956289e-01	-1.514176e+00	-9.557663e-01	7.094449e-01	
-2.777443e-01	-2.777443e-01	6.913383e-01	6.948119e-01	6.931105e-01	-2.777443e-01	-1.246028e+00	
3.182684e-01	1.433860e+00	8.776384e-01	-2.387730e-01	-1.357431e+00	-7.994610e-01	-2.341024e-01	
-2.775956e-01	-2.775956e-01	6.943638e-01	6.920439e-01	6.921189e-01	-2.775956e-01	-1.245740e+00	
-2.752311e-01	1.659512e+00	6.924246e-01	-2.752311e-01	-1.246830e+00	-1.244682e+00	6.900387e-01	
-4.786857e-01	-4.786857e-01	8.448590e-02	6.410049e-01	1.195306e+00	7.519352e-02	-1.038619e+00	
