3.802191466093063354e-02,1.297448575496673584e-01,-1.663264930248260498e-01,-1.819924712181091309e-01,2.540008127689361572e-01,4.661952331662178040e-02,2.815128564834594727e-01,1.158152222633361816e-01,1.506751775741577148e-01,5.293308943510055542e-02,-8.916158229112625122e-02,-4.685361683368682861e-02,-4.259700700640678406e-02,8.825767785310745239e-02,1.266955398023128510e-02,-4.131312295794487000e-02,-2.799466811120510101e-02,5.476554483175277710e-02,3.253217414021492004e-02,2.383270412683486938e-01,4.831762984395027161e-02,-8.313205093145370483e-03,-9.115913510322570801e-02,6.016942858695983887e-02,1.131625398993492126e-01,4.250853136181831360e-02,6.369877606630325317e-02,1.358997821807861328e-01,1.048415303230285645e-01,-8.837900124490261078e-03,2.810873389244079590e-01,-1.309470683336257935e-01,-6.865873932838439941e-02,-1.395945996046066284e-01,3.326062113046646118e-02,-3.612306341528892517e-02,-6.475219503045082092e-03,-1.525190472602844238e-01,-1.159448847174644470e-01,5.298918113112449646e-02,1.570798084139823914e-02,-9.005048125982284546e-02,2.908769994974136353e-02,9.220054745674133301e-02,-1.272294819355010986e-01
8.738631010055541992e-02,-5.633825063705444336e-02,-2.604024857282638550e-02,-1.120987385511398315e-01,1.724152266979217529e-01,-1.156683266162872314e-02,1.769966185092926025e-01,-8.158785849809646606e-02,8.147887140512466431e-02,1.576803773641586304e-01,-2.447457313537597656e-01,5.497083440423011780e-02,-1.560166105628013611e-02,2.747519128024578094e-02,-1.084005236625671387e-01,-4.756898269988596439e-04,-3.317797929048538208e-02,-4.481996968388557434e-02,-8.093556016683578491e-02,-8.859539777040481567e-02,2.433442510664463043e-02,5.312529951333999634e-02,1.358464956283569336e-01,-2.317080943612381816e-04,1.449631750583648682e-01,4.728700965642929077e-02,-8.183269947767257690e-02,-4.133053869009017944e-02,-7.530184090137481689e-02,-1.647241860628128052e-01,-5.402006208896636963e-02,-2.962868101894855499e-02,6.852032989263534546e-02,-4.411675781011581421e-02,-1.215533912181854248e-01,6.890904158353805542e-02,2.429645210504531860e-01,5.206104367971420288e-02,-1.450862884521484375e-01,-2.222168818116188049e-02,1.672995835542678833e-01,2.291392087936401367e-01,1.146957427263259888e-01,1.520172040909528732e-02,3.584305942058563232e-02
-2.396126240491867065e-01,9.928117692470550537e-02,-9.159629791975021362e-02,9.097955375909805298e-02,-2.764761634171009064e-02,8.939904719591140747e-02,-4.530697166919708252e-01,1.156497970223426819e-01,9.490791708230972290e-02,-8.562038093805313110e-02,-1.172580271959304810e-01,1.068129688501358032e-01,5.362184345722198486e-02,-1.632021963596343994e-01,8.251946419477462769e-02,2.068820297718048096e-01,-2.210485190153121948e-02,6.225208565592765808e-02,-1.618519872426986694e-01,-4.912665579468011856e-03,3.934207931160926819e-02,-3.640278801321983337e-02,4.519909620285034180e-02,-3.516385555267333984e-01,4.268755763769149780e-02,1.578256338834762573e-01,6.335421651601791382e-02,5.330459028482437134e-02,1.940543577075004578e-02,-1.611735112965106964e-02,-2.569822669029235840e-01,-1.499008238315582275e-01,-3.953830525279045105e-02,2.207178771495819092e-01,4.725155234336853027e-02,-7.627296447753906250e-02,5.499777197837829590e-02,1.517437100410461426e-01,7.609456777572631836e-02,-1.006296649575233459e-01,-1.001802757382392883e-01,2.052229195833206177e-01,-1.035631895065307617e-01,-3.212658762931823730e-01,1.358627434819936752e-02
1.367569807916879654e-02,8.054110407829284668e-02,-1.154223307967185974e-01,4.161188006401062012e-02,-1.286275386810302734e-01,1.074694842100143433e-02,-4.640607833862304688e-01,-1.642981730401515961e-02,3.109859488904476166e-02,1.233956217765808105e-01,7.249189913272857666e-02,-3.088597208261489868e-02,-1.457135528326034546e-01,-1.847498491406440735e-02,-2.503659389913082123e-02,2.756506502628326416e-01,1.124177128076553345e-01,6.454571336507797241e-02,-4.809414222836494446e-02,-7.406540960073471069e-02,-7.999977469444274902e-02,-4.548551887273788452e-02,-5.621170252561569214e-02,-3.511724770069122314e-01,-1.294563561677932739e-01,1.299527734518051147e-01,1.437916010618209839e-01,3.162154182791709900e-02,-3.805999085307121277e-02,-8.757533878087997437e-02,-2.896386384963989258e-01,3.886937722563743591e-02,2.982237190008163452e-02,4.807482287287712097e-02,4.156395047903060913e-02,-2.262273244559764862e-02,-6.732997950166463852e-03,2.102096974849700928e-01,-7.680130749940872192e-02,-8.141227811574935913e-02,-1.160736605525016785e-01,2.051760256290435791e-02,1.111399531364440918e-01,-3.719500601291656494e-01,1.933784186840057373e-01
2.376966178417205811e-01,1.375363916158676147e-01,-4.688944667577743530e-02,-7.708970457315444946e-02,1.580996364355087280e-01,1.673906892538070679e-01,2.888630330562591553e-01,1.277270168066024780e-01,2.328265085816383362e-02,1.776879280805587769e-01,7.927414029836654663e-02,-6.809137761592864990e-02,-7.492700219154357910e-02,1.280827671289443970e-01,-2.819772623479366302e-02,-2.703308463096618652e-01,2.106645256280899048e-01,-7.834552973508834839e-02,-3.291885927319526672e-02,8.032843470573425293e-02,2.439939379692077637e-01,-6.439987570047378540e-02,1.272237300872802734e-01,-2.696243673563003540e-02,4.192439839243888855e-02,-1.103035956621170044e-01,1.239537298679351807e-01,-1.012748703360557556e-01,1.033369377255439758e-01,2.076810300350189209e-01,-2.805467247962951660e-01,-1.089383810758590698e-01,-1.386194080114364624e-01,-3.534459769725799561e-01,-2.485743165016174316e-02,-9.407536685466766357e-02,-3.344504237174987793e-01,1.106601133942604065e-01,6.998302787542343140e-02,-1.944187730550765991e-01,-2.002844028174877167e-02,-2.646588487550616264e-03,1.242471560835838318e-01,1.752061843872070312e-01,-3.398622274398803711e-01
-4.368017613887786865e-01,-2.182339876890182495e-01,5.299956072121858597e-03,-2.767428457736968994e-01,-4.304904937744140625e-01,1.383949369192123413e-01,3.056792318820953369e-01,4.986622929573059082e-02,1.605081744492053986e-02,3.875313699245452881e-02,-7.108077406883239746e-02,-1.441994458436965942e-01,-8.820910006761550903e-02,1.338342279195785522e-01,-2.158913016319274902e-01,1.400070339441299438e-01,-1.423565596342086792e-01,-9.528458118438720703e-02,-1.624338775873184204e-01,1.182267665863037109e-01,-1.113043725490570068e-01,1.023778244853019714e-01,-5.818147957324981689e-02,-5.731859058141708374e-02,-3.710655570030212402e-01,5.800126791000366211e-01,-5.841946005821228027e-01,-1.901124566793441772e-01,-1.725537329912185669e-01,-8.279810100793838501e-02,1.892177611589431763e-01,-1.253465097397565842e-02,-6.127605959773063660e-02,-2.184575349092483521e-01,-4.146178718656301498e-03,-3.514397144317626953e-02,1.012257561087608337e-01,-2.894634902477264404e-01,5.897575244307518005e-02,-1.368279457092285156e-01,-4.371778294444084167e-02,1.892111003398895264e-01,-1.159219145774841309e-01,-3.503288924694061279e-01,2.712889015674591064e-02
-2.506436705589294434e-01,-9.983193874359130859e-02,-1.003060787916183472e-01,-1.502725034952163696e-01,-1.983015090227127075e-01,-1.828176341950893402e-02,-1.135064437985420227e-01,-1.237622722983360291e-01,-1.680498719215393066e-01,-1.893982589244842529e-01,1.387839317321777344e-01,-1.696077175438404083e-02,-4.019885882735252380e-02,-1.948997192084789276e-02,3.349216282367706299e-02,-1.477420777082443237e-01,-8.293505012989044189e-02,-5.733009800314903259e-02,1.603402011096477509e-02,-5.292833447456359863e-01,5.479426309466362000e-02,9.122566878795623779e-02,-1.808849573135375977e-01,6.680639833211898804e-02,-1.329929530620574951e-01,-7.403524965047836304e-02,8.675267919898033142e-03,1.269943565130233765e-01,1.180036738514900208e-01,6.432187557220458984e-02,-7.682066410779953003e-02,1.398343592882156372e-01,1.420372426509857178e-01,6.970249861478805542e-02,2.509852312505245209e-02,-5.456991028040647507e-03,-1.236718073487281799e-01,-2.561609745025634766e-01,4.870055243372917175e-02,1.462455838918685913e-01,-1.060193628072738647e-01,-3.840797767043113708e-02,1.104136183857917786e-01,-4.859609156847000122e-02,-2.100907564163208008e-01
-1.959653347730636597e-01,-1.234372705221176147e-01,-2.537024766206741333e-02,-2.730087339878082275e-01,-1.921871900558471680e-01,1.489996314048767090e-01,3.298037052154541016e-01,2.671344205737113953e-02,-8.348508924245834351e-02,-7.799100875854492188e-02,8.172626793384552002e-02,1.409664899110794067e-01,7.603415870107710361e-04,1.259713023900985718e-01,-9.657474607229232788e-02,9.149567037820816040e-02,4.880060255527496338e-02,-8.320794999599456787e-02,1.572752892971038818e-01,-4.671293199062347412e-01,-8.983138948678970337e-03,1.231614965945482254e-02,-4.671945050358772278e-02,1.704117059707641602e-01,-4.727484285831451416e-02,1.283488273620605469e-01,-1.704134643077850342e-01,-4.704714193940162659e-02,-1.026069968938827515e-01,-1.255831271409988403e-01,6.398999691009521484e-02,-6.779170781373977661e-02,8.644721657037734985e-02,-1.329694092273712158e-01,2.253002673387527466e-02,1.442509591579437256e-01,3.383312001824378967e-02,-1.665965169668197632e-01,1.248428970575332642e-01,-8.595000207424163818e-02,8.590489625930786133e-02,-7.620259374380111694e-02,7.199777662754058838e-02,1.415979713201522827e-01,9.090414643287658691e-02
-5.631241574883460999e-02,-1.566908508539199829e-02,1.521486192941665649e-01,-1.329108774662017822e-01,8.446309366263449192e-04,-1.467041373252868652e-01,-2.311096787452697754e-01,7.805433124303817749e-02,-3.489095717668533325e-02,-2.127676643431186676e-02,1.305768936872482300e-01,1.098642796277999878e-01,-5.859713628888130188e-02,-5.241840146481990814e-03,1.257814615964889526e-01,1.846625208854675293e-01,8.226298540830612183e-02,-1.510483026504516602e-01,-1.008686870336532593e-01,-3.384574353694915771e-01,3.453625366091728210e-02,-1.308011710643768311e-01,-2.277832925319671631e-01,-2.156759351491928101e-01,1.199605967849493027e-02,1.418494284152984619e-01,-1.324276067316532135e-02,7.530935108661651611e-02,-4.717205092310905457e-02,-5.126063525676727295e-02,-1.054622828960418701e-01,1.483134031295776367e-01,2.472054446116089821e-03,2.070749551057815552e-01,6.222353130578994751e-02,5.839571356773376465e-02,-7.624806463718414307e-02,2.027619481086730957e-01,-1.971502415835857391e-02,2.218553610146045685e-02,-1.562698334455490112e-01,7.749460637569427490e-02,8.409474790096282959e-02,-1.889014542102813721e-01,1.603267043828964233e-01
6.476236879825592041e-02,7.800742238759994507e-02,1.301058530807495117e-01,-6.200478225946426392e-02,2.147945202887058258e-02,-8.813531696796417236e-02,1.863201856613159180e-01,1.533755511045455933e-01,2.276679277420043945e-01,-4.898245632648468018e-02,7.050218433141708374e-02,5.484823510050773621e-02,-7.424995303153991699e-02,-1.272304505109786987e-01,1.274056136608123779e-01,-5.983061715960502625e-02,3.769509866833686829e-02,-2.644240111112594604e-02,3.086882084608078003e-02,2.359235882759094238e-01,1.455138325691223145e-01,-1.452216655015945435e-01,1.391433328390121460e-01,3.983554616570472717e-02,1.056151837110519409e-01,-4.888711124658584595e-02,-7.315269112586975098e-02,8.120390772819519043e-02,7.744755595922470093e-02,-1.242482066154479980e-01,1.055437326431274414e-01,-1.720591336488723755e-01,1.298328340053558350e-01,-2.021763324737548828e-01,-5.234074220061302185e-02,-8.399670571088790894e-02,-4.147423058748245239e-02,-1.271549314260482788e-01,-1.295647025108337402e-02,-1.116572991013526917e-01,8.089046180248260498e-02,5.786232277750968933e-02,4.573162272572517395e-02,2.027442008256912231e-01,1.332944724708795547e-02
