-3.102621734142303467e-01,-8.695297241210937500e-01,-3.221284449100494385e-01,-7.349056601524353027e-01,-2.786920666694641113e-01,-3.730095326900482178e-01,-4.061209857463836670e-01
7.002128660678863525e-02,5.289875343441963196e-02,4.976534247398376465e-01,-2.257554531097412109e-01,8.257095515727996826e-02,5.972933396697044373e-02,4.125569462776184082e-01
1.247238963842391968e-01,3.268861398100852966e-02,1.365719288587570190e-01,-2.172634005546569824e-01,-1.145321950316429138e-01,-4.870791360735893250e-02,1.716402471065521240e-01
-8.763097226619720459e-02,-2.670715749263763428e-01,-2.428445219993591309e-01,-8.990973234176635742e-03,-9.406995028257369995e-02,-9.361302107572555542e-02,3.669130206108093262e-01
-5.263381600379943848e-01,-7.872034907341003418e-01,-2.918437421321868896e-01,-3.885487318038940430e-01,-4.513325542211532593e-02,-2.043022960424423218e-01,-3.450848758220672607e-01
1.457881629467010498e-01,1.183515414595603943e-01,2.062725424766540527e-01,-2.930032610893249512e-01,3.402278721332550049e-01,2.554875314235687256e-01,-3.769238293170928955e-01
-1.796696931123733521e-01,-5.543885231018066406e-01,2.979224622249603271e-01,-7.258129864931106567e-02,-6.340723484754562378e-02,1.858624368906021118e-01,-5.940992236137390137e-01
1.761579960584640503e-01,-1.421311497688293457e-01,3.467164039611816406e-01,1.791939735412597656e-01,3.767397403717041016e-01,-9.938869625329971313e-02,-7.198914140462875366e-02
-3.403289020061492920e-01,4.116664826869964600e-02,-3.061052858829498291e-01,-3.348089009523391724e-02,-1.633977890014648438e-01,2.709395019337534904e-03,5.443705916404724121e-01
4.425840973854064941e-01,1.717862188816070557e-01,-2.515991404652595520e-02,-1.130429953336715698e-01,7.258101552724838257e-02,-7.627279311418533325e-02,-1.092778891324996948e-01
-3.293668329715728760e-01,2.325477004051208496e-01,3.545958101749420166e-01,2.196931689977645874e-01,-1.341880261898040771e-01,1.965048015117645264e-01,-1.748667210340499878e-01
1.523518562316894531e-01,2.742187380790710449e-01,-2.035253345966339111e-01,5.876873433589935303e-02,-3.733817636966705322e-01,2.036810815334320068e-01,2.244167178869247437e-01
3.094965219497680664e-01,-7.115477696061134338e-03,1.052762344479560852e-01,1.415448039770126343e-01,4.193604886531829834e-01,3.442348539829254150e-01,-2.858210504055023193e-01
3.797951936721801758e-01,3.900960385799407959e-01,1.060372367501258850e-01,3.745163083076477051e-01,-1.233341544866561890e-01,1.452247947454452515e-01,-2.443152815103530884e-01
-2.310097515583038330e-01,3.493586182594299316e-01,-1.851285807788372040e-02,-1.705391407012939453e-01,2.637768685817718506e-01,-3.065735697746276855e-01,2.262050807476043701e-01
-3.357412517070770264e-01,-1.678991764783859253e-01,-3.776980936527252197e-01,2.084939777851104736e-01,1.726976335048675537e-01,2.624742984771728516e-01,-2.980145625770092010e-02
-2.874605059623718262e-01,1.738520711660385132e-01,3.242777585983276367e-01,3.489180505275726318e-01,1.331950873136520386e-01,-7.672988343983888626e-03,2.934567928314208984e-01
1.298758983612060547e-01,2.337497659027576447e-03,-2.860336378216743469e-02,2.043351978063583374e-01,2.009564638137817383e-01,-1.499372422695159912e-01,3.569382727146148682e-01
-1.204862520098686218e-01,3.319423496723175049e-01,-1.885645389556884766e-01,-3.093126714229583740e-01,-4.685551673173904419e-02,1.624452173709869385e-01,2.683475911617279053e-01
-1.526048872619867325e-02,-3.999463617801666260e-01,-2.515268921852111816e-01,4.158383607864379883e-02,-1.696392595767974854e-01,3.414892554283142090e-01,-6.114839762449264526e-02
3.653191030025482178e-01,2.254242599010467529e-01,3.477648794651031494e-01,1.801784783601760864e-01,-2.494804710149765015e-01,-1.373509615659713745e-01,-1.317237764596939087e-01
-4.070501774549484253e-02,-2.274175435304641724e-01,2.951393723487854004e-01,2.514361441135406494e-01,2.776775360107421875e-01,8.130270987749099731e-02,-4.009621739387512207e-01
3.891082108020782471e-01,-1.307789981365203857e-01,-6.342819333076477051e-02,3.105795085430145264e-01,4.278082549571990967e-01,-3.553066253662109375e-01,6.369100511074066162e-02
-2.265773415565490723e-01,2.068195790052413940e-01,-3.889251053333282471e-01,-4.816171526908874512e-01,2.618702650070190430e-01,-1.291181296110153198e-01,-3.393530547618865967e-01
-2.849498689174652100e-01,4.064003378152847290e-02,-2.013774663209915161e-01,2.946518063545227051e-01,1.728898435831069946e-01,-4.704244732856750488e-01,-4.309892058372497559e-01
-2.802223265171051025e-01,1.628164649009704590e-01,-1.941088438034057617e-01,1.104462072253227234e-01,2.622667551040649414e-01,-1.527508944272994995e-01,-6.041511520743370056e-02
4.865661561489105225e-01,-2.270439416170120239e-01,-1.697406470775604248e-01,-3.205934166908264160e-01,-1.816393882036209106e-01,-1.681653112173080444e-01,4.187699556350708008e-01
-1.884310096502304077e-01,2.859928309917449951e-01,-1.756373239913955331e-04,7.219213247299194336e-02,-3.054225351661443710e-03,4.326627552509307861e-01,3.114184737205505371e-01
2.267277389764785767e-01,3.054049909114837646e-01,-1.004909574985504150e-01,1.239853426814079285e-01,2.282653003931045532e-01,3.293179571628570557e-01,2.439987845718860626e-03
-1.554329097270965576e-01,-1.059973686933517456e-01,3.381247520446777344e-01,1.553937643766403198e-01,1.065699607133865356e-01,-4.216938614845275879e-01,2.013230919837951660e-01
-9.509235024452209473e-01,-4.259893894195556641e-01,5.968950688838958740e-02,-1.873038858175277710e-01,1.992278099060058594e-01,3.295969367027282715e-01,4.412477090954780579e-02
-1.045548543334007263e-01,-2.470624893903732300e-01,-9.327326714992523193e-02,3.892271518707275391e-01,-2.538126707077026367e-01,3.058836758136749268e-01,4.164895042777061462e-02
-9.122892469167709351e-02,3.970921039581298828e-02,-6.346142292022705078e-02,-1.413862705230712891e-01,6.367111206054687500e-02,-4.020416736602783203e-02,3.410942852497100830e-01
2.007432878017425537e-01,-3.747622668743133545e-01,-1.394554972648620605e-01,-4.427290558815002441e-01,2.575995326042175293e-01,3.993617296218872070e-01,-1.151004284620285034e-01
4.058645665645599365e-02,-1.813695132732391357e-01,6.727685034275054932e-02,8.334856480360031128e-03,-2.247004657983779907e-01,-8.177652955055236816e-02,2.161868810653686523e-01
2.489687874913215637e-03,2.592273056507110596e-01,-1.216811090707778931e-01,2.953278087079524994e-02,-7.857495546340942383e-02,3.299986422061920166e-01,3.295345008373260498e-01
5.529890302568674088e-03,-3.622354939579963684e-02,-2.419221401214599609e-01,-2.828993499279022217e-01,4.193519651889801025e-01,1.363926082849502563e-01,-1.496971398591995239e-01
-4.615949094295501709e-01,-1.913732886314392090e-01,-1.037624478340148926e-01,3.742943406105041504e-01,3.814420476555824280e-02,1.086827516555786133e-01,-4.353594779968261719e-02
2.105278223752975464e-01,1.555679589509963989e-01,4.176414012908935547e-02,1.014022063463926315e-02,-1.980053186416625977e-01,2.361690700054168701e-01,-4.385260343551635742e-01
-1.296345889568328857e-01,-1.056711673736572266e-01,-9.657426923513412476e-02,1.145228967070579529e-01,-3.310763537883758545e-01,2.926749587059020996e-01,2.871398329734802246e-01
3.502243459224700928e-01,-1.113025695085525513e-01,-6.642922013998031616e-02,8.737140893936157227e-02,-1.953762620687484741e-01,3.651296496391296387e-01,-7.200706750154495239e-02
-9.647303074598312378e-02,3.905200958251953125e-02,-3.275339603424072266e-01,4.306199029088020325e-02,4.131689667701721191e-01,-2.946887016296386719e-01,9.860105067491531372e-02
3.884368538856506348e-01,7.302957773208618164e-02,1.274932324886322021e-01,1.169353350996971130e-01,-2.214786857366561890e-01,-3.707466423511505127e-01,2.340659797191619873e-01
-1.000761508941650391e+00,-1.234752535820007324e-01,1.188811436295509338e-01,-3.579508662223815918e-01,-2.830458246171474457e-02,-2.193944156169891357e-01,-2.309422194957733154e-01
-7.446961849927902222e-02,-4.112921357154846191e-01,-4.979652762413024902e-01,4.061532020568847656e-02,2.091146260499954224e-01,2.391110956668853760e-01,6.544058024883270264e-02
