3.942273322925861301e+00,3.985583467881194331e+00,4.198084312523013395e+00,4.411690578371016969e+00,4.821362621481278588e+00,4.996889100037130049e+00,5.778878940104438477e+00,5.937540237111036845e+00
3.833021570121435850e+00,4.185734670259695811e+00,4.275004590005154093e+00,4.302189076466199857e+00,5.153480537775233294e+00,5.398130576211900511e+00,5.708620409217624925e+00,5.765539691493937191e+00
4.176286217148145852e+00,4.195199464043091631e+00,4.381275173843290460e+00,4.599645099529316106e+00,5.020338304910994864e+00,5.174778682215127823e+00,5.540881750389177185e+00,5.714110232457834115e+00
3.806711617484959120e+00,4.065901357082592149e+00,4.087383183159637667e+00,4.524238137137688298e+00,5.202318260328617328e+00,5.286230943605752408e+00,5.692070731767165270e+00,5.804858349269341744e+00
3.914767593742947582e+00,3.989593485704856946e+00,4.000779614228589409e+00,4.380569084752412579e+00,5.067889351064524206e+00,5.114525056704591677e+00,5.227276913910850809e+00,5.614750668771158360e+00
3.730881781986456147e+00,3.737676287516655371e+00,4.283611627991840365e+00,4.301064365013722579e+00,4.540186484730451610e+00,4.976873284315104229e+00,5.639739455800583556e+00,5.702503634815830225e+00
3.806262676535180134e+00,4.105483423529147302e+00,4.133053466073310034e+00,4.211514454130091067e+00,4.844383849947064391e+00,4.933569749610032140e+00,5.847253433884626261e+00,5.942367126927166510e+00
3.851037866110480046e+00,4.215697881339362851e+00,4.346910937249774065e+00,4.659317844424595734e+00,4.720568143589565224e+00,4.962177649326525497e+00,5.673347056770530195e+00,5.857682091657622436e+00
4.107463559671163722e+00,4.165830072669045592e+00,4.502172500178168946e+00,4.553340871262170353e+00,5.260834305645190945e+00,5.276224334065488186e+00,5.450654487179999563e+00,5.534348407718108653e+00
4.111515895095262607e+00,4.326444809305698413e+00,4.467221989870354015e+00,4.648978431600509609e+00,5.168026086591253510e+00,5.271576036005598098e+00,5.456986375942639356e+00,5.816848356270797993e+00
4.055466368698310120e+00,4.251717309466378936e+00,4.390607262283559464e+00,4.444550996971900148e+00,5.058716485710691657e+00,5.163599917901231962e+00,5.430514068059762778e+00,5.528016950476841274e+00
3.992808618859699621e+00,4.207978227377861202e+00,4.339475337194897087e+00,4.495158530484465231e+00,5.167085500406894738e+00,5.427550038348980976e+00,5.648615671502362545e+00,5.667857403634270597e+00
3.888980541424342796e+00,4.384041802433729984e+00,4.419855518897962909e+00,4.808168227077797674e+00,5.187818675540232682e+00,5.295444128060237787e+00,5.344035437032548685e+00,5.460350020842839491e+00
4.013692088361679566e+00,4.076415777968443344e+00,4.103510414763017700e+00,4.373120938427006443e+00,5.217922694335737965e+00,5.242274094773703652e+00,5.276892195295141974e+00,5.649926949951504795e+00
3.920849522481987037e+00,4.220922581845901078e+00,4.334293444279049723e+00,4.458904262502377591e+00,5.154805948941421079e+00,5.233231813994123627e+00,5.505237841286469980e+00,5.675787592968566386e+00
3.830937915491645640e+00,4.048009473875875841e+00,4.097548132441877655e+00,4.291181044961001945e+00,4.776211600002564950e+00,5.053295321899160086e+00,5.482487604542073178e+00,5.728324649289702641e+00
3.839575478505774520e+00,3.975714682587110360e+00,4.256452889382956961e+00,4.326191171138457747e+00,4.939104812389626176e+00,5.055497565308633590e+00,5.765965676489909875e+00,5.966404505580793938e+00
3.846788818649532260e+00,4.103357645671631637e+00,4.213864619000927014e+00,4.293680735351344424e+00,4.797415664859442153e+00,4.909022267362322722e+00,5.594436081043761888e+00,6.006640701975806351e+00
3.530587667988378087e+00,3.538035666993868844e+00,3.614569113753371532e+00,4.600651415384581000e+00,4.635353155145908843e+00,4.841259297326166333e+00,5.566817869799787211e+00,6.159687862665306213e+00
3.972591074870334360e+00,4.045686253641038732e+00,4.139055734962319377e+00,4.473191210419192210e+00,4.871268927670254101e+00,5.055976507059237512e+00,5.699842565989031939e+00,5.862025888022856179e+00
3.669992082471853934e+00,3.747408439588839180e+00,4.105749673598261040e+00,4.344766472614720598e+00,5.026000657570161678e+00,5.028666777005144084e+00,5.495548400878337070e+00,5.727437955900680500e+00
3.696623980456612557e+00,3.955960727728939474e+00,4.270445399817512033e+00,4.474194698283110228e+00,5.099190581315910187e+00,5.138300939383226407e+00,5.514922759522171702e+00,5.623199301794342020e+00
3.985898830473516341e+00,4.097534539025701861e+00,4.273935580567803427e+00,4.407004865880015387e+00,5.232914796144076064e+00,5.354393729403245317e+00,5.580361933169119659e+00,5.653874123026232823e+00
3.975667115648295002e+00,4.305744501093398569e+00,4.382366208269083074e+00,4.518600813342333211e+00,5.193224721882623740e+00,5.265124564127884099e+00,5.326303113984674376e+00,5.504237659109435299e+00
3.770770473962795855e+00,4.315727691848330494e+00,4.469680269235267289e+00,4.746558504060581996e+00,4.762523528109600335e+00,5.006173991841043502e+00,5.218002550787443461e+00,5.626339646050812604e+00
3.859119204669254621e+00,4.119338956015733189e+00,4.531503473896078660e+00,4.813646726340678583e+00,5.276418341295675773e+00,5.291190041372388464e+00,5.435268182321831176e+00,5.523926366015855294e+00
4.000536397081308593e+00,4.135149685220680382e+00,4.694902686537334446e+00,4.921159523261064983e+00,5.469358198283808647e+00,5.479646375865275587e+00,5.504444041899410500e+00,5.557273948159013877e+00
3.993039928404723327e+00,4.014607670807153639e+00,4.612556206327004027e+00,4.800259415210420322e+00,5.033877896674122887e+00,5.146740475968986317e+00,5.223106762276973569e+00,5.327152175193610617e+00
3.956866433361678759e+00,4.115511823562124860e+00,4.528401262519637704e+00,4.839691632094699436e+00,5.346349541512639192e+00,5.490631980213374064e+00,5.564248259286109999e+00,5.566271545457946779e+00
4.026921761481144557e+00,4.207795273721319340e+00,4.488689886335990309e+00,4.766232412589870293e+00,5.055485761135770417e+00,5.305237518569350996e+00,5.753856507336497117e+00,5.946069468726893348e+00
4.156854868689830340e+00,4.232340041470961545e+00,4.285653624622387525e+00,4.639786342432334010e+00,4.848777854801300080e+00,5.151275538843028912e+00,5.927880362745336029e+00,6.112040438444930501e+00
4.099819735894856265e+00,4.244053886308803314e+00,4.302585881926845879e+00,4.901930363324002116e+00,4.905956186899349092e+00,5.271990618524951877e+00,5.988609448050580042e+00,6.137940600326068363e+00
4.151015227386844586e+00,4.181778332650512908e+00,4.348554183236354120e+00,4.801353778525935034e+00,5.122980143503284012e+00,5.465260008805048031e+00,5.686003444075256041e+00,5.857521546083536812e+00
3.863775069701462783e+00,4.005154822426982619e+00,4.236975792003767616e+00,4.456099523219820391e+00,5.163166941427151713e+00,5.194717620591114304e+00,5.378999014635235554e+00,5.425239050042379496e+00
3.813334507795953954e+00,4.084593942540167610e+00,4.739725717343622691e+00,4.904689844744464899e+00,4.923795538248903370e+00,5.036306574957308158e+00,5.184799893689577388e+00,5.215795198253792009e+00
3.911794214690768712e+00,4.168106628062023589e+00,4.913288960740848310e+00,4.923667428972372306e+00,5.070874755578524073e+00,5.128893170984817118e+00,5.236958505596525981e+00,5.471709118423136786e+00
4.278861014384863992e+00,4.391230352463522557e+00,4.713688064735459093e+00,5.231425570827017424e+00,5.493838780978408387e+00,5.548310554172335429e+00,5.624597658184285365e+00,5.962442697709398942e+00
4.167119998942223624e+00,4.274298199160775802e+00,4.867567351892820859e+00,5.186502736853149997e+00,5.470863641113223430e+00,5.523637327351556436e+00,5.530608416309400255e+00,5.606344574066371322e+00
4.160823262161567726e+00,4.250913013405883234e+00,4.683590221358304717e+00,5.082258525145471495e+00,5.093666808672262292e+00,5.634483166432530332e+00,5.683491021395707499e+00,6.059098270237058159e+00
4.092180592339670575e+00,4.111437054384384560e+00,4.426569122833769576e+00,5.133912412902946976e+00,5.392184735289116126e+00,5.622067558961768796e+00,5.783959325642795690e+00,6.191727076014273301e+00
4.192600189196422633e+00,4.432891293794339660e+00,4.756847671733403615e+00,4.917885256781460157e+00,5.272779794436770473e+00,5.773616465071580883e+00,5.823299234642069777e+00,6.142830535101404976e+00
4.197553733487387362e+00,4.310268318647739072e+00,4.892572174098978266e+00,5.102685489787834427e+00,5.323448127853371403e+00,5.632401553937184779e+00,5.654229439039776040e+00,6.000945966363747885e+00
4.032729258966691432e+00,4.310068523492098791e+00,4.902784820379450181e+00,5.240217497987744721e+00,5.361559132361723989e+00,5.399645941301216112e+00,5.490900855025078187e+00,5.604176320152259194e+00
3.660716230074982924e+00,4.493291299079312573e+00,4.743834823854390592e+00,5.150656433557735170e+00,5.211594916165790181e+00,5.422058202354069323e+00,5.537357974071575484e+00,5.765344640045871216e+00
4.087188685372419528e+00,4.312803763436797055e+00,4.668130784484226581e+00,5.362741654607313890e+00,5.363743631317472449e+00,5.454811108781148832e+00,5.513251530447005777e+00,5.813377339768120322e+00
4.132136086631494010e+00,4.574575396656143766e+00,4.887852085142316838e+00,5.350797954733829798e+00,5.453390711313431893e+00,5.545658560280827487e+00,5.676534576955774902e+00,5.689238634837888497e+00
3.923968886269632250e+00,4.440802798359326786e+00,4.803233021069708286e+00,5.076017791945072410e+00,5.347799111837407082e+00,5.374705659321976192e+00,5.678378165302353509e+00,5.756513545831026590e+00
4.007729865639085176e+00,4.486858633520904860e+00,5.062821020059058874e+00,5.220024255780055356e+00,5.514814701822857934e+00,5.607069681503043412e+00,5.634663022472939709e+00,5.707147259983679888e+00
4.088385392567733589e+00,4.276088862706998839e+00,4.832858485086944711e+00,5.163731147911681418e+00,5.343682320313230427e+00,5.543283107775945240e+00,5.564659390253143378e+00,6.037627821535514805e+00
3.810849519957550058e+00,4.343985894837257611e+00,4.736534142845956197e+00,5.241542301796746628e+00,5.397537567536351943e+00,5.598187020047895146e+00,5.802597286819029421e+00,6.047673309537149322e+00
4.123285409220705411e+00,4.780418777361838067e+00,4.909248787482461296e+00,5.012870159279425586e+00,5.173537324449949182e+00,5.702518043683732607e+00,6.031660665239376939e+00,6.202996038354456232e+00
4.120944087699164982e+00,4.517122078225142445e+00,4.907181236868320084e+00,4.942586045920140947e+00,5.256146751880810264e+00,5.599434261324123696e+00,5.654291515378088384e+00,5.913752578631376267e+00
3.937763962139921858e+00,4.423400295755458345e+00,4.842303041248882778e+00,5.173467758116993664e+00,5.268303325602003540e+00,5.422400527337678966e+00,5.691304490885807255e+00,5.728911617461227124e+00
3.927482965469486942e+00,4.646320637203578130e+00,4.777649789170890671e+00,5.414050262877703190e+00,5.484581771992356636e+00,5.609814539006590550e+00,5.959923802504400570e+00,5.978674477159943379e+00
3.996564669990585017e+00,4.572167736950836670e+00,4.591960420416210553e+00,5.090963112825259707e+00,5.497513250369268967e+00,5.501182559006402073e+00,5.820580989560043328e+00,5.900280820008148908e+00
4.070255811056048501e+00,4.819548807908034860e+00,5.015352427746216257e+00,5.177965235157020452e+00,5.732702519003414210e+00,5.851779170479481706e+00,6.012918480984571268e+00,6.263003566062765870e+00
4.012248455465374342e+00,4.743010122745533685e+00,4.951796258504538528e+00,5.030032849008090778e+00,5.791712404297467032e+00,5.818324881844853635e+00,5.835155742251414424e+00,6.428975600051513695e+00
3.620442964602103686e+00,4.482466958905932053e+00,4.505328206406614022e+00,4.538441335899099371e+00,5.560681938427609161e+00,5.744299176092062531e+00,5.756498140772955630e+00,6.080570513809163913e+00
3.704187763728158167e+00,4.636465765076465573e+00,4.780749360957742056e+00,5.157224756088295337e+00,5.688719514685534051e+00,5.715608018362265064e+00,5.984516296807705693e+00,6.106838378221907782e+00
3.948459284351935494e+00,4.662513406208329769e+00,4.931348984040001326e+00,5.106425789397922799e+00,5.781483711216003130e+00,5.839688491619408950e+00,5.899916450088954711e+00,6.199162998004968728e+00
3.871721782165557180e+00,4.748183412438450546e+00,4.804400637619920644e+00,4.931925607498724773e+00,5.568519559324256463e+00,5.574006282214960528e+00,5.847072479717195570e+00,5.891139516009996413e+00
3.951143718303612218e+00,4.639235011242894835e+00,4.821611192706058091e+00,4.904095123125935984e+00,5.485801447189804669e+00,5.489117131083114387e+00,5.867951174262366010e+00,6.123107127224828972e+00
3.600890529735397472e+00,4.240132143927112907e+00,4.599466213905520462e+00,4.772626584881567879e+00,5.446331154024658616e+00,5.517301541256546926e+00,5.664970848331405406e+00,5.773643217645595627e+00
3.625448992708435014e+00,3.990580569626217766e+00,4.537007155769074984e+00,4.905918702624780359e+00,5.364420779839173647e+00,5.403626156673185577e+00,5.597678791156769584e+00,5.805753874780662294e+00
3.750702554549754986e+00,4.041302637990753510e+00,4.179353754780527730e+00,5.384328042577863016e+00,5.505360266041662953e+00,5.589218844499195704e+00,5.706992577494338192e+00,6.214163129967947619e+00
3.892513208836577476e+00,3.958275985739000191e+00,4.098141270700248029e+00,5.264678738790706802e+00,5.400765677958309752e+00,5.493261031480113132e+00,5.592859517993833407e+00,6.282487946839377280e+00
3.191870824825765673e+00,3.808200948356457616e+00,3.936519196840585266e+00,5.201696135656885822e+00,5.443402707721345379e+00,5.466461669340800356e+00,5.583309133523023604e+00,6.404404230698789391e+00
3.216340011371460861e+00,3.812478138210060763e+00,3.963251318424033443e+00,4.995354865532798172e+00,5.616698372881902657e+00,5.639470658025313554e+00,5.715401934695789166e+00,6.383942719111038500e+00
3.345797741486335575e+00,3.864859536237866600e+00,3.915036732445548395e+00,5.343259872346989070e+00,5.531655872204628288e+00,5.644591385686805296e+00,5.880724332394196452e+00,6.314825568217704799e+00
3.342615908665971247e+00,3.460464194218209499e+00,3.891669195811878978e+00,5.353504935077795679e+00,5.492394846195719715e+00,5.546483302755547129e+00,5.742708745272388171e+00,6.192545038913591426e+00
3.538171607774302174e+00,3.621879336350165346e+00,4.110189008564534063e+00,5.214757995921836198e+00,5.516629490355818177e+00,5.668268346619859344e+00,5.743599671565597475e+00,6.212808476348912201e+00
3.534968374228869337e+00,3.847233364236577025e+00,3.933232310218206962e+00,5.527102799901440378e+00,5.628387926678501074e+00,5.728412089956091080e+00,6.160065447093102442e+00,6.354057994544785259e+00
3.575851954759185602e+00,3.735515911916479581e+00,3.754065070853807029e+00,5.519970888271393150e+00,5.583798261160721310e+00,5.648892612523072287e+00,5.957643817247486595e+00,6.283620262366827802e+00
3.216068210762470514e+00,3.883445043277335529e+00,4.042950615847121121e+00,5.539422507105654425e+00,5.598922035727320612e+00,5.684675636717289038e+00,5.729510977666889104e+00,6.308920766137800840e+00
3.042859060698976492e+00,4.134006066575905081e+00,4.220891677365459671e+00,5.647430720512630842e+00,5.648113897312522447e+00,5.735423156585347293e+00,5.788566774495063072e+00,6.279505726604943661e+00
3.332256624603269657e+00,4.098986167249577761e+00,4.206807271820670380e+00,5.604117172069911668e+00,5.705505086428896533e+00,5.739050002651249649e+00,5.797940377267158496e+00,6.063575898995291702e+00
3.227548169792452626e+00,4.038937385911993694e+00,4.047456278974944865e+00,5.514075066963659566e+00,5.645073198393581571e+00,5.676624420372535340e+00,5.981687927049183173e+00,6.239895152129932399e+00
3.247470174227565565e+00,3.802167457073021950e+00,4.141212986271323615e+00,5.565375718466720301e+00,5.588432148319796511e+00,5.752744635815574270e+00,5.873985051532466528e+00,6.372028148913496892e+00
3.417468238482770815e+00,4.022110252199774472e+00,4.119810685970043629e+00,5.632466087587644665e+00,5.649717700804111509e+00,5.743480786465076982e+00,6.031113616620487505e+00,6.377243607504007095e+00
3.409655453043953344e+00,4.123842049616064820e+00,4.366596553828292926e+00,5.608104845788515647e+00,5.695739137994346279e+00,5.713213720615593516e+00,5.964274867688409643e+00,6.275920501082475234e+00
3.537941050433401458e+00,3.920441774184082462e+00,4.240812854769276719e+00,5.371637775030084327e+00,5.583642138275342504e+00,5.667048317543269320e+00,5.860024293768277381e+00,6.220402340515513551e+00
3.338500722284335254e+00,3.669401111207978516e+00,4.225018358721077227e+00,5.241757791336084438e+00,5.601086474646710833e+00,5.631323259496410216e+00,5.690723465759488953e+00,6.215943576563903505e+00
3.264670480311258061e+00,4.121451092195944632e+00,4.157238102809513336e+00,5.565563391733949317e+00,5.587303618967099261e+00,5.649921139524904490e+00,5.742156445254009256e+00,6.137101030627095000e+00
3.076165445546156008e+00,3.565011081605796939e+00,3.816697803927907806e+00,4.749058722609304617e+00,5.550502178632726213e+00,5.625379581099871018e+00,5.646404563394128218e+00,6.187134084284918956e+00
3.031436021851852125e+00,3.424192446930351963e+00,4.041472909845632344e+00,4.625000807632126509e+00,5.567773339177474412e+00,5.626819966228810088e+00,5.652296023267615155e+00,5.925748787693861708e+00
3.095675678240631612e+00,3.158901708481066883e+00,3.645924003001050906e+00,4.608037619429950382e+00,5.528810673242894325e+00,5.559154920925426069e+00,5.611391905166659200e+00,6.056601873104846767e+00
3.120231983226923411e+00,3.184576850600381981e+00,3.881007397090263211e+00,4.770255987801744091e+00,5.574154932346099933e+00,5.630100866021521711e+00,5.724276675246654733e+00,6.078360423092181719e+00
3.351776634469113780e+00,3.398946463325529521e+00,4.044489111540732651e+00,4.774766729811005916e+00,5.537357928126728446e+00,5.660087087907918146e+00,5.716483232619522070e+00,6.117132201774964528e+00
2.904335954830620015e+00,3.051752376289265989e+00,4.061413782975557218e+00,4.170042794701208422e+00,5.225467365230354488e+00,5.561641210862566354e+00,5.579210897173159545e+00,5.810815296893045101e+00
3.015833439549899353e+00,3.181737550523496161e+00,3.946688515696400223e+00,4.391404123077728983e+00,5.140834626432823740e+00,5.628141370756453377e+00,5.666678750164823697e+00,5.891503716939030966e+00
3.157143400865674465e+00,3.176894923931945947e+00,3.973582087212890634e+00,4.728525488830327639e+00,5.385511210149761752e+00,5.520797076308056717e+00,5.682580302063000133e+00,5.947654759681341829e+00
3.369094222161779228e+00,3.486902980518076234e+00,4.139227846889768969e+00,4.331487705666255295e+00,5.312907874935237196e+00,5.677541563130460212e+00,5.717325877265954759e+00,5.991902651594470441e+00
3.197562160497472661e+00,3.426713466920217499e+00,3.838609352571205058e+00,4.481947786147174817e+00,5.332351070204920163e+00,5.574205816230061394e+00,5.719294539744218753e+00,5.972727020962289579e+00
3.338969709347618497e+00,3.415928329589301704e+00,3.915368920374790562e+00,4.511593708549220594e+00,5.483865521289384759e+00,5.631086355256063491e+00,5.791557573528493208e+00,5.978266400385495949e+00
3.195619571095784650e+00,3.464988021165803289e+00,4.117921361127583779e+00,4.651277393724988940e+00,5.470311533929937298e+00,5.671914021564878006e+00,5.730653853095156514e+00,6.103760025310456250e+00
3.093173618434918559e+00,3.241219614040028674e+00,3.899452733032822138e+00,4.633052218358249874e+00,5.398522415579204647e+00,5.647786634333000322e+00,5.689790175138818462e+00,5.775706293750948461e+00
