-0.53829,0.22061,-0.76192,0.17686,0.97116,0.25651,-0.79742,0.4725,-0.49739,0.77951,0.65726,-0.60985,0.059162,0.32,0.065227,-0.77392,-0.30559,0.38959,-0.27388,0.57601,0.092251,-0.68942,0.61999,-0.40894
0.48021,-0.80117,0.94078,0.17819,-0.54864,-0.5398,0.17543,0.11499,-0.88159,0.33587,0.14357,-0.2857,-0.44956,0.54614,0.7948,-0.20353,0.19028,-0.57049,0.077529,-0.7702,0.05589,0.47677,-0.41556,0.95577
0.20033,0.55704,0.11744,-0.18947,-0.84648,-0.51877,-0.19387,0.87377,0.58232,-0.46398,0.7329,-0.35985,0.45522,-0.0044315,-0.91761,-0.024575,-0.32366,-0.74596,0.77051,0.86531,0.13285,-0.87596,-0.11589,0.29279
-0.20138,-0.90789,-0.44737,0.57847,-0.07369,0.52764,-0.19194,0.71616,-0.80061,0.14865,-0.073424,-0.54517,0.8316,0.54277,0.0054771,-0.10929,-0.16533,-0.24708,0.72295,0.92479,-0.36919,0.53232,-1.0093,-0.38914
0.082448,0.78246,-0.83524,-0.18898,0.72391,-0.026529,0.23635,-0.77443,-0.32982,0.25538,0.57758,0.70925,-0.83396,-0.56312,0.51285,-0.32814,0.89585,0.23073,-0.55041,0.40223,0.11513,-0.60824,-0.70613,0.22085
-0.84371,0.64488,-0.13763,0.076158,0.73047,0.22405,-0.33498,-0.35924,0.20419,0.25889,1.0566,-0.69329,-0.64501,0.3039,0.25006,-0.73534,-0.14078,0.30178,0.065582,0.49662,-0.39122,-0.6925,0.86212,-0.5016
-0.84264,0.64764,-0.14488,0.075935,0.72988,0.22783,-0.33463,-0.35914,0.19868,0.26425,1.0524,-0.69539,-0.64265,0.30811,0.25043,-0.73586,-0.14438,0.29738,0.06335,0.50224,-0.38822,-0.69154,0.86329,-0.50213
0.43093,-0.79242,0.91656,0.22977,-0.58692,-0.54676,0.20784,0.14098,-0.92322,0.29091,0.074299,-0.29437,-0.37485,0.68952,0.75443,-0.21673,0.20127,-0.66832,0.13972,-0.78826,0.13238,0.43487,-0.39966,0.94799
0.20667,0.55574,0.12122,-0.1567,-0.8409,-0.50973,-0.22359,0.84729,0.57444,-0.47042,0.7325,-0.37065,0.45785,0.0057014,-0.91306,-0.01636,-0.3274,-0.71164,0.74897,0.8746,0.098762,-0.89237,-0.080017,0.28909
-0.2071,-0.90526,-0.43596,0.5689,-0.072219,0.52558,-0.17434,0.7004,-0.78123,0.14808,-0.073827,-0.53979,0.83306,0.53896,-0.0064787,-0.11877,-0.16822,-0.23851,0.71832,0.92012,-0.35542,0.52841,-1.0268,-0.37789
-0.02002,-0.69012,0.76929,-0.38744,-0.60475,0.12632,0.26206,0.54466,-0.98081,0.64207,-0.11069,-0.030998,-0.32313,0.56609,0.78673,-0.54926,-0.36497,-0.066906,-0.18705,-0.86392,0.47468,0.63453,-0.46345,0.83708
-0.72821,0.76462,-0.035511,0.083587,0.38015,-0.14577,0.34388,-0.66274,0.11965,0.14831,0.92305,-0.67041,-0.60166,0.37722,0.28291,-0.57908,0.37967,-0.059189,0.17808,0.43949,-0.75806,-0.73759,0.99871,-0.44111
-0.84153,0.63618,-0.13693,0.077889,0.72681,0.23173,-0.33587,-0.35829,0.20933,0.25614,1.0579,-0.69088,-0.64822,0.30401,0.2483,-0.73663,-0.14265,0.30678,0.06773,0.49395,-0.39424,-0.69091,0.86256,-0.50323
0.47672,-0.76533,0.90431,0.18073,-0.53787,-0.59096,0.24154,0.090847,-0.92695,0.35841,0.040591,-0.32151,-0.41932,0.70614,0.77762,-0.21498,0.17804,-0.66934,0.157,-0.79797,0.13105,0.4536,-0.39212,0.93974
1.0504,0.20732,0.25158,0.27965,-0.72407,-0.65844,-0.72757,0.32111,0.075277,-0.63739,0.85862,0.093177,-0.43942,-0.49606,0.53198,0.013819,0.074326,0.054693,0.15842,-0.84332,0.45363,-0.63573,-0.21211,0.95008
0.165,0.58519,0.083678,-0.2074,-0.84656,-0.48647,-0.19634,0.9029,0.53813,-0.4209,0.70184,-0.33419,0.44811,-0.048826,-0.88085,-0.0033282,-0.32626,-0.70429,0.73592,0.8456,0.15776,-0.88054,-0.11951,0.29132
-0.077819,-0.39647,0.63189,0.69803,-0.16614,-0.020464,0.13083,-0.79986,0.79404,0.83805,0.59819,-0.47008,-0.231,-1.2427,-0.32677,0.040307,0.59964,-0.43149,-0.25487,-0.18784,-0.7806,0.083217,0.77828,0.19367
0.060632,0.79584,-0.82859,-0.19947,0.79585,-0.043876,0.20237,-0.78277,-0.32606,0.2972,0.61149,0.73163,-0.82533,-0.62534,0.46619,-0.32979,0.85796,0.21944,-0.55308,0.32929,0.19469,-0.5442,-0.72023,0.21613
-0.1774,0.56138,-0.58329,-0.6049,0.63558,0.48969,0.068875,-0.38994,0.67324,0.53709,-0.54861,0.48655,-0.09879,-0.62644,-0.0020175,-0.42103,0.68297,-0.17865,-0.44897,-0.25979,0.83439,-0.11767,-1.1388,0.62654
-0.72667,0.75097,-0.047464,0.072218,0.39366,-0.13317,0.33924,-0.64879,0.13341,0.13358,0.94002,-0.66012,-0.60896,0.37473,0.27601,-0.58867,0.39683,-0.055723,0.1616,0.44218,-0.75483,-0.72487,0.99359,-0.45879
-0.80588,0.61678,-0.13665,0.051561,0.72572,0.23359,-0.32284,-0.36229,0.20842,0.25667,1.0522,-0.68271,-0.65592,0.30885,0.23769,-0.7252,-0.11755,0.29708,0.050296,0.49381,-0.37866,-0.71047,0.88112,-0.51561
0.20779,-0.076775,-0.67527,0.60523,0.64635,-0.41877,-0.59763,0.30906,0.41536,0.32898,-0.26146,0.56869,-0.47267,-0.4553,0.5726,-0.69622,0.8085,-1.0255,0.77543,-0.22448,-0.53511,-0.31464,-0.047039,0.56283
0.44031,-0.75756,0.9247,0.19181,-0.54299,-0.60507,0.24202,0.10678,-0.94977,0.35964,0.025047,-0.30974,-0.37802,0.68903,0.77307,-0.20926,0.17801,-0.66791,0.13654,-0.79685,0.14211,0.44523,-0.3929,0.95576
-0.055614,-0.012454,-0.43328,0.60947,0.82771,-0.2474,-0.052045,-0.63639,-0.64553,-0.84084,0.38078,0.30876,-0.15485,0.89938,0.16858,-0.11627,-0.68391,0.55287,-0.87366,-0.59499,0.43514,0.10208,1.0045,0.057927
-0.080574,-0.3932,0.62034,0.70776,-0.15552,-0.026713,0.10916,-0.78125,0.77629,0.85778,0.60954,-0.47974,-0.22524,-1.2479,-0.32777,0.037002,0.60362,-0.45041,-0.25026,-0.19917,-0.78779,0.093699,0.77488,0.21543
0.060632,0.80043,-0.84661,-0.2012,0.79453,-0.02689,0.20789,-0.7888,-0.31189,0.2838,0.60761,0.72232,-0.82511,-0.62187,0.46924,-0.3241,0.85511,0.21923,-0.54814,0.31806,0.20091,-0.53934,-0.71613,0.21031
0.48531,-0.51786,0.53226,0.48432,-0.46679,-0.55109,0.29036,-0.25652,-0.95033,0.35124,0.21184,-0.13834,-0.63092,0.54644,1.0634,-0.45334,0.15492,-0.7062,0.52648,-0.58941,-0.27118,0.40078,-0.29099,0.7756
-0.71482,0.74651,-0.050198,0.086212,0.38468,-0.11925,0.33571,-0.66885,0.13819,0.12504,0.94451,-0.65921,-0.59543,0.36436,0.2723,-0.58976,0.38602,-0.047962,0.16256,0.42843,-0.75085,-0.72498,0.99603,-0.44924
-0.78294,0.61657,-0.1358,0.10245,0.7238,0.18842,-0.31986,-0.39264,0.22369,0.22953,1.0704,-0.71085,-0.69739,0.30188,0.27497,-0.6922,-0.11888,0.30578,0.084129,0.49072,-0.37264,-0.72295,0.89072,-0.55688
0.20013,-0.079951,-0.69799,0.60424,0.67425,-0.40954,-0.60661,0.31547,0.41918,0.34809,-0.25646,0.58408,-0.49903,-0.46457,0.57478,-0.70607,0.82284,-1.0383,0.77878,-0.19799,-0.54867,-0.31174,-0.022886,0.51796
0.42205,-0.73622,0.94622,0.20837,-0.52286,-0.60716,0.24212,0.047475,-0.92461,0.36008,0.0078686,-0.30084,-0.39675,0.63596,0.74641,-0.12811,0.1276,-0.64747,0.1429,-0.74191,0.084875,0.4415,-0.37056,0.96305
-0.23599,0.87046,0.35449,0.24391,-0.75492,0.29975,-0.22398,-0.55372,0.92285,-0.24483,0.078017,-0.51334,0.05035,0.57089,-0.87109,0.0071499,0.2052,-0.087046,0.83612,-0.90156,0.7602,-0.76078,0.28027,-0.33242
0.26671,0.52103,0.36264,-0.34746,0.67506,-0.71503,-0.31327,-0.44968,-0.65726,0.40988,-0.63119,0.10565,0.339,-0.44557,0.24444,0.63506,0.66926,-0.62147,-0.4112,-1.2082,0.50933,0.1391,0.97869,-0.055474
0.068534,0.7872,-0.84495,-0.20228,0.80318,-0.035293,0.20238,-0.77876,-0.30529,0.27735,0.61533,0.71928,-0.83834,-0.61264,0.46215,-0.31783,0.87237,0.20973,-0.54807,0.32601,0.19828,-0.53922,-0.71718,0.19808
0.48105,-0.53507,0.64911,0.48927,-0.4646,-0.60803,0.28353,-0.29526,-1.0001,0.36614,0.18155,-0.0019385,-0.58249,0.48973,0.91469,-0.3676,0.3474,-0.82934,0.49288,-0.67954,-0.18604,0.26959,-0.25994,0.845
-0.72116,0.73639,0.040723,0.063008,0.47553,-0.19985,0.22766,-0.62229,0.22346,0.18447,1.01,-0.71099,-0.65398,0.2983,0.2959,-0.64715,0.28311,-0.014441,0.14623,0.40682,-0.63026,-0.72032,1.0013,-0.47247
-0.83237,0.75968,-0.18641,0.042384,0.68411,0.096287,-0.1966,-0.36708,0.054886,0.29004,0.96879,-0.58448,-0.67275,0.31081,0.35975,-0.72706,0.035956,0.22022,0.079125,0.44882,-0.45971,-0.71291,0.98157,-0.59308
0.213,-0.084876,-0.68674,0.59294,0.66575,-0.40892,-0.59611,0.30496,0.42282,0.35059,-0.26316,0.58707,-0.49097,-0.46861,0.57475,-0.71249,0.81382,-1.0427,0.78669,-0.21557,-0.53115,-0.29949,-0.045218,0.53361
0.40605,-0.74901,0.95043,0.21724,-0.52355,-0.59878,0.22503,0.072583,-0.96084,0.36986,0.022778,-0.30345,-0.38635,0.6333,0.74113,-0.11643,0.14771,-0.65613,0.15201,-0.7519,0.08607,0.43579,-0.36557,0.95203
0.24798,0.49614,-0.73882,0.37837,-0.85736,-0.53084,0.99753,0.0070181,0.2221,-0.79282,-0.069775,-0.12512,0.47994,-0.56083,0.23971,0.60679,-0.84061,0.0020171,0.60046,0.90547,-0.4386,-0.41815,0.038293,0.15111
-0.25656,0.88949,0.36218,0.23126,-0.74936,0.32239,-0.26503,-0.53437,0.9121,-0.23397,0.10604,-0.54188,0.089032,0.56066,-0.88384,-0.008129,0.17831,-0.052526,0.82645,-0.88545,0.73829,-0.7776,0.29093,-0.31842
-0.16949,-0.01225,0.66414,0.25517,-0.90958,-0.78739,-0.083593,1.043,-0.88013,0.77705,-0.2538,-0.27404,-0.29943,-0.0055424,0.47143,0.46447,0.056925,-0.4543,0.42094,-0.78216,0.7459,-0.32912,0.6686,-0.32679
0.081725,0.79097,-0.85586,-0.22617,0.80305,-0.036887,0.20615,-0.76299,-0.30158,0.27908,0.60716,0.71272,-0.83714,-0.59687,0.46345,-0.32683,0.85664,0.21179,-0.56265,0.32614,0.22624,-0.54394,-0.71453,0.20032
0.49913,-0.55005,0.63633,0.4647,-0.45778,-0.58751,0.25837,-0.26318,-0.98993,0.36467,0.2143,-0.024261,-0.58042,0.47461,0.92011,-0.37907,0.3292,-0.8269,0.49246,-0.69423,-0.1833,0.26889,-0.24669,0.86057
-0.70622,0.72467,0.02103,0.05219,0.50558,-0.18613,0.20339,-0.61451,0.19081,0.20408,1.0222,-0.71413,-0.66341,0.32802,0.30145,-0.66902,0.2704,0.01069,0.13861,0.40532,-0.62455,-0.71956,0.9799,-0.46082
-0.86568,0.83252,-0.021987,-0.037915,0.60305,0.09376,-0.17521,-0.42853,0.18065,0.32279,0.96093,-0.57098,-0.82487,0.28009,0.36858,-0.71719,0.047112,0.10728,0.1181,0.43591,-0.41933,-0.7281,1.0083,-0.56925
-0.52673,0.13296,-0.85024,0.35053,0.98113,0.063434,-0.58394,0.43286,-0.49009,0.69255,0.49352,-0.37011,0.08551,0.16999,0.22477,-0.80615,0.035955,0.13222,-0.21396,0.69425,-0.153,-0.8779,0.81394,-0.4315
0.43955,-0.80919,0.91307,0.1667,-0.50426,-0.58636,0.21522,0.16527,-0.98026,0.30685,0.073694,-0.28761,-0.39499,0.65334,0.75115,-0.12217,0.18747,-0.70599,0.20994,-0.8023,0.12451,0.42349,-0.39035,0.95322
0.45972,-0.41447,0.57771,-0.84272,0.58573,-0.16954,-0.091191,-0.10524,-0.81547,-0.6891,0.21979,0.21294,-0.40153,0.99214,-0.033836,0.51506,0.37057,-0.41422,0.087127,0.10683,-0.73308,0.40768,0.93924,-0.76415
-0.25697,0.89223,0.35966,0.23393,-0.74576,0.31748,-0.26605,-0.53451,0.91119,-0.22733,0.10748,-0.54181,0.087968,0.55497,-0.88446,-0.0080012,0.18321,-0.053167,0.82279,-0.88797,0.74088,-0.78435,0.2956,-0.31699
0.87223,-0.039006,-0.88308,0.58377,-0.83017,0.010224,-0.32272,0.60876,-0.25732,0.16586,-0.17792,-0.026206,-0.36791,-0.84343,0.65088,0.85604,0.48549,0.91059,0.23394,-0.54536,-0.94009,0.081249,-0.3766,0.15076
-0.14315,0.039508,0.6942,0.23369,-0.93918,-0.73712,-0.17756,1.0296,-0.85812,0.79727,-0.24835,-0.28255,-0.30396,0.010006,0.45486,0.43085,0.11088,-0.4326,0.45139,-0.73607,0.70095,-0.40366,0.67588,-0.36677
0.46628,-0.49272,0.53274,0.48197,-0.48466,-0.50508,0.27746,-0.27599,-0.93045,0.4027,0.16665,-0.15124,-0.64146,0.51452,1.12,-0.48072,0.16873,-0.68857,0.51751,-0.57895,-0.28736,0.41293,-0.32048,0.7762
-0.46923,0.12112,-0.90267,0.53052,0.88255,-0.17423,-0.48893,0.50088,-0.4286,0.6148,0.36469,0.27805,-0.12541,-0.4524,0.73553,-0.98666,0.46223,-0.4673,-0.35866,0.53002,-0.35817,-0.63396,0.52594,0.2999
-0.57738,0.74902,0.38354,-0.28022,0.15086,0.10663,0.24952,-0.78197,0.41876,-0.11051,0.93761,-0.6859,-0.79854,0.32449,0.1373,-0.22321,0.29004,0.083431,0.17269,0.35887,-0.65963,-0.71563,1.0409,-0.57064
-0.67082,0.69506,0.10672,0.10748,0.3707,-0.17056,0.22742,-0.66598,0.20116,0.17388,1.0259,-0.7321,-0.64282,0.31735,0.25618,-0.59952,0.29822,-0.015888,0.17406,0.40065,-0.68496,-0.74393,0.98906,-0.41721
-0.57464,0.13784,-0.74666,0.15998,1.0042,0.24611,-0.84067,0.61387,-0.61054,0.73322,0.56645,-0.42022,0.11737,0.28157,0.1108,-0.77863,-0.26282,0.44211,-0.42293,0.54615,0.14754,-0.64039,0.5578,-0.36746
0.45742,-0.8004,0.88742,0.16357,-0.49978,-0.58457,0.2242,0.15215,-0.98312,0.30081,0.061198,-0.26224,-0.39046,0.65271,0.74246,-0.12135,0.18783,-0.70807,0.20356,-0.78519,0.119,0.40748,-0.39405,0.96943
-0.013718,-0.97404,0.58984,1.0537,-0.60028,-0.65006,0.078475,0.51609,0.62233,0.29154,-0.58122,0.37132,-0.71301,0.01207,0.11098,-0.11401,-0.092674,0.38974,0.21603,-0.013293,0.12154,-0.68823,0.907,-0.84012
-0.26663,-0.62657,0.7577,0.33561,-0.24176,-0.54704,0.18389,0.4048,0.21128,-0.74484,-0.073079,0.87429,-0.53656,0.25711,0.61844,-0.60664,-0.94872,-0.30971,0.37407,-0.30647,0.76189,0.15607,0.91773,-0.64486
-0.60386,-0.53978,0.38828,-0.4623,0.49547,0.41574,-0.42268,0.72913,0.47485,-0.57454,-0.28069,-0.43915,0.66409,0.21073,0.43507,-0.49038,0.30216,-0.173,-0.98536,1.1002,-0.23487,0.75388,-0.74639,-0.016638
0.098497,0.79789,-0.91677,-0.20854,0.90026,-0.03404,0.1859,-0.8232,-0.29987,0.2737,0.51456,0.69945,-0.82997,-0.62503,0.5,-0.23284,0.80192,0.20339,-0.51554,0.37816,0.10288,-0.50213,-0.72744,0.25876
0.10161,0.79956,-0.90467,-0.21165,0.90272,-0.035165,0.18939,-0.8418,-0.3024,0.26461,0.52611,0.69477,-0.82346,-0.62092,0.50797,-0.2467,0.80229,0.20894,-0.5154,0.37373,0.10185,-0.49971,-0.72429,0.25259
-0.66144,0.42114,-0.94369,0.26891,1.0937,0.05725,-0.53137,0.2955,-0.44298,0.69414,0.53079,-0.31794,-0.18618,0.056865,0.5529,-0.8876,0.047882,0.16622,-0.44061,0.68134,-0.075395,-0.78514,0.6641,-0.25839
-0.56571,0.72854,0.37977,-0.30685,0.1181,0.14506,0.30115,-0.80006,0.38826,-0.10221,0.96797,-0.66671,-0.79333,0.30625,0.13013,-0.23037,0.30894,0.074434,0.068079,0.42742,-0.60435,-0.73885,1.0346,-0.57024
-0.61305,0.67111,0.45392,-0.1926,0.26605,0.11174,0.031064,-0.72825,0.43604,-0.1442,0.90945,-0.7561,-0.76664,0.39989,0.2513,-0.32974,0.17246,0.16335,0.27666,0.33629,-0.68063,-0.72869,1.0691,-0.60858
-0.87104,0.8468,-0.0097197,-0.046691,0.60633,0.096981,-0.17749,-0.44516,0.16273,0.28974,0.98056,-0.54572,-0.81868,0.27947,0.36893,-0.71704,0.023198,0.098449,0.12376,0.45989,-0.43874,-0.66967,0.98178,-0.57866
0.45527,-0.79644,0.88392,0.16094,-0.49801,-0.58399,0.22493,0.15339,-0.98175,0.30025,0.063376,-0.26345,-0.38797,0.64939,0.74129,-0.12114,0.1914,-0.70937,0.20433,-0.78012,0.11246,0.40671,-0.3938,0.9684
-0.013407,-0.97325,0.57757,1.0515,-0.59133,-0.64752,0.081128,0.51533,0.62117,0.29935,-0.58641,0.3667,-0.71726,0.020762,0.1055,-0.10981,-0.1005,0.39984,0.2254,-0.020333,0.10973,-0.68927,0.91251,-0.83737
-0.2671,-0.63166,0.76701,0.33246,-0.24216,-0.54073,0.17515,0.40703,0.20694,-0.75171,-0.068861,0.87805,-0.5412,0.26044,0.61993,-0.60359,-0.94491,-0.3065,0.36934,-0.31078,0.75897,0.15424,0.92281,-0.64317
0.85915,-0.63338,-0.65024,0.038303,-0.42443,0.15892,0.45243,0.19924,0.15604,0.48618,0.37233,0.98335,-0.43456,-0.30034,-1.0115,-0.25151,0.068984,-0.69838,0.69424,0.12173,-0.10341,0.92262,-0.021174,-0.98461
0.24225,0.51504,0.36743,-0.35302,0.68204,-0.69536,-0.33438,-0.42401,-0.69759,0.42679,-0.62745,0.16701,0.35042,-0.44209,0.21289,0.61003,0.72432,-0.57926,-0.36569,-1.2361,0.51498,0.10948,0.92889,-0.096647
0.10828,0.80057,-0.89473,-0.23055,0.90097,-0.012592,0.19853,-0.87049,-0.26189,0.29553,0.52688,0.71014,-0.86133,-0.64588,0.45356,-0.21702,0.81346,0.18634,-0.56814,0.37377,0.10624,-0.46119,-0.7573,0.30683
0.10075,0.79542,-0.88267,-0.23251,0.88777,-0.022224,0.23078,-0.87731,-0.24847,0.27644,0.50976,0.683,-0.84044,-0.64462,0.48292,-0.2186,0.83119,0.18369,-0.60331,0.37131,0.11359,-0.46169,-0.75632,0.32155
-0.71009,0.80081,-0.013563,0.1117,0.38247,-0.14965,0.37252,-0.7942,0.091956,0.25977,0.96656,-0.65955,-0.60054,0.34331,0.24777,-0.64928,0.36254,-0.053706,0.2438,0.39096,-0.63935,-0.6338,0.94429,-0.61474
-0.55686,0.72316,0.38086,-0.31473,0.12355,0.14983,0.30125,-0.80705,0.38732,-0.1069,0.95726,-0.66033,-0.79915,0.30436,0.15502,-0.23759,0.30299,0.072129,0.076211,0.41395,-0.6012,-0.73708,1.048,-0.57496
-0.52086,0.70781,0.36355,-0.27157,0.18289,0.069695,0.28544,-0.81695,0.38141,-0.10985,0.89708,-0.64406,-0.7707,0.32812,0.17096,-0.25296,0.30168,0.097608,0.10352,0.42878,-0.61595,-0.77207,1.027,-0.57052
-0.64393,0.63153,0.48484,-0.20349,0.31194,0.11504,0.042352,-0.73828,0.46293,-0.12896,0.90933,-0.76375,-0.75452,0.35384,0.26839,-0.34725,0.17957,0.13673,0.26987,0.36753,-0.6861,-0.72406,1.0399,-0.58347
0.49791,-0.42457,0.41061,0.6517,-0.32724,-0.66526,0.27242,-0.41557,-0.90267,0.56443,0.051729,0.10723,-0.42877,0.33213,0.94403,-0.66811,0.11021,-0.71683,0.60061,-0.68547,-0.39578,0.40704,-0.013046,0.69327
-0.012891,-0.95991,0.59558,1.0471,-0.50659,-0.68214,0.10888,0.40994,0.6062,0.36877,-0.57095,0.38212,-0.71162,-0.18424,0.1861,-0.076387,-0.17292,0.37707,0.1051,-0.048332,0.38164,-0.6101,0.91702,-0.94948
0.13771,-0.35014,0.89818,-0.75379,0.56509,-0.0039452,-0.79576,0.30267,-0.78166,-0.31914,-0.048335,0.65862,-0.81074,0.81725,-0.0036473,0.48766,0.55874,-0.34519,0.18364,-0.35715,-0.52262,0.51539,0.62226,-0.65507
0.85038,-0.61188,-0.6448,0.044545,-0.41667,0.16663,0.41678,0.19502,0.15673,0.50513,0.38389,0.93959,-0.42843,-0.31266,-1.0054,-0.23889,0.082707,-0.70607,0.69368,0.095551,-0.080127,0.89274,-0.0068743,-0.9716
