-6.306200474500656128e-02
3.173913955688476562e-01
2.196884006261825562e-01
2.730298340320587158e-01
1.555531769990921021e-01
2.786302706226706505e-03
6.303153932094573975e-02
-7.954827696084976196e-02
3.270761072635650635e-01
-2.142841815948486328e-01
1.753177046775817871e-01
2.014100551605224609e-01
4.561726748943328857e-02
1.546893417835235596e-01
1.904841661453247070e-01
-1.649376600980758667e-01
2.252527922391891479e-01
-1.968746334314346313e-01
8.429083973169326782e-02
9.957401454448699951e-02
-3.009085729718208313e-02
-1.084617152810096741e-01
-2.047587633132934570e-01
-3.161141276359558105e-01
1.262184381484985352e-01
