-2.144656330347061157e-01,-1.023535281419754028e-01,-2.874207124114036560e-02,1.224349811673164368e-01,-1.608003079891204834e-01,-1.290469020605087280e-01,-2.560763657093048096e-01,1.219177395105361938e-01,-3.703083842992782593e-02,3.780430927872657776e-02
3.412093594670295715e-02,5.935416817665100098e-01,3.379654884338378906e-01,2.731747031211853027e-01,-7.103065252304077148e-01,-6.488476395606994629e-01,3.676715493202209473e-01,4.720394685864448547e-02,-1.131343618035316467e-01,-4.398515820503234863e-02
4.637416899204254150e-01,4.334628283977508545e-01,-2.348901890218257904e-02,4.806549251079559326e-01,-4.017231166362762451e-01,-8.783499151468276978e-02,5.271401405334472656e-01,9.637036174535751343e-02,-4.792938753962516785e-02,-3.636292219161987305e-01
-2.599989436566829681e-02,-4.127751290798187256e-02,1.885217130184173584e-01,-1.189016550779342651e-01,-3.143484294414520264e-01,-2.818661928176879883e-01,-1.528810411691665649e-01,-1.588902901858091354e-03,-8.161387592554092407e-02,-2.854499518871307373e-01
-3.021769225597381592e-01,-3.629850223660469055e-02,2.112283408641815186e-01,4.779729619622230530e-02,1.353532373905181885e-01,-6.954057514667510986e-02,-1.429527848958969116e-01,1.986413449048995972e-01,-3.024376332759857178e-01,1.027389317750930786e-01
-2.156936191022396088e-02,-4.610888659954071045e-01,-4.664018750190734863e-01,1.178083866834640503e-01,-1.615372300148010254e-02,4.392737895250320435e-02,1.889309883117675781e-01,2.024160027503967285e-01,1.686703562736511230e-01,2.561796009540557861e-01
-3.989592492580413818e-01,4.508373439311981201e-01,3.620051443576812744e-01,-4.770146906375885010e-01,2.601487636566162109e-01,3.854935169219970703e-01,-2.309714816510677338e-02,4.983491897583007812e-01,5.543581843376159668e-01,4.976336956024169922e-01
-5.634934902191162109e-01,-3.946822881698608398e-01,-1.282292008399963379e-01,-7.814411073923110962e-02,-4.652817919850349426e-02,6.800934076309204102e-01,1.538202818483114243e-02,2.384258434176445007e-02,7.119588255882263184e-01,4.468688964843750000e-01
-4.635342583060264587e-02,-1.235910411924123764e-02,3.876753151416778564e-01,-4.640600085258483887e-01,6.816930174827575684e-01,4.811726212501525879e-01,-2.250501215457916260e-01,4.317222237586975098e-01,6.613808274269104004e-01,4.139055907726287842e-01
5.662517547607421875e-01,-3.701165691018104553e-02,3.967845737934112549e-01,3.137437701225280762e-01,-4.584860801696777344e-01,-4.284814894199371338e-01,-1.530077587813138962e-02,5.046856999397277832e-01,-8.706171065568923950e-02,1.612071990966796875e-01
