3.965556323528289795e-01,-7.336153984069824219e-01,2.893003940582275391e+00,7.074724435806274414e-01,5.819342732429504395e-01,1.150087237358093262e+00,-6.857513785362243652e-01,-3.695087432861328125e-01,3.666772842407226562e-01,1.363725066184997559e-01
1.369511038064956665e-01,-2.652123272418975830e-01,9.361652135848999023e-01,-7.187396883964538574e-01,6.236152648925781250e-01,1.000212550163269043e+00,-7.101806402206420898e-01,-9.502664208412170410e-02,2.595012485980987549e-01,-2.470900714397430420e-01
-7.117109298706054688e-01,4.131827652454376221e-01,-8.283291459083557129e-01,-2.071914911270141602e+00,-1.768553815782070160e-02,-3.647740483283996582e-01,-5.375897288322448730e-01,7.645868659019470215e-01,4.515259861946105957e-01,9.443795680999755859e-01
2.041474133729934692e-01,9.790339320898056030e-02,-9.285313487052917480e-01,9.111163020133972168e-01,-2.150488853454589844e+00,-3.643816709518432617e+00,3.003175973892211914e+00,9.567279815673828125e-01,7.504448294639587402e-01,-6.819019913673400879e-01
7.412171959877014160e-01,1.307918548583984375e+00,8.814811110496520996e-01,1.754678249359130859e+00,-1.276184320449829102e-01,4.483621418476104736e-01,9.287137538194656372e-03,-1.106140851974487305e+00,-4.660127460956573486e-01,-9.142785668373107910e-01
-1.980185955762863159e-01,-3.688968420028686523e-01,3.614493906497955322e-01,2.976753115653991699e-01,-3.188927471637725830e-01,-2.139800786972045898e-02,1.345662772655487061e-01,2.725636959075927734e-01,1.193862557411193848e-01,-1.346602886915206909e-01
1.067558169364929199e+00,1.266063451766967773e+00,3.907381296157836914e-01,-1.622121036052703857e-01,-4.091186225414276123e-01,-5.872215628623962402e-01,3.811061382293701172e-01,-1.012728691101074219e+00,-5.947073101997375488e-01,-9.391309618949890137e-01
2.751314938068389893e-01,-4.934249818325042725e-01,-2.935330383479595184e-02,-3.230834901332855225e-01,5.617155507206916809e-02,5.445077419281005859e-01,-7.878676056861877441e-01,-4.272749722003936768e-01,1.436139792203903198e-01,-1.375521779060363770e+00
5.959115624427795410e-01,1.547200918197631836e+00,1.965226829051971436e-01,4.592606425285339355e-01,-1.076000928878784180e+00,-6.656540036201477051e-01,1.842203140258789062e+00,-3.940558433532714844e-02,4.446126148104667664e-02,-3.742018043994903564e-01
-1.179574370384216309e+00,-3.882639408111572266e+00,-2.586978077888488770e-01,-2.962581396102905273e+00,1.820750832557678223e-01,1.625041812658309937e-01,-1.194793105125427246e+00,1.810772418975830078e+00,1.574762821197509766e+00,1.684960722923278809e+00
